TrialNumber#from#to#ran#order#trial_data
1#0#1#1.0#0.0#[[0, 0, 3], [3, 0, 4], [4, 2, 1]]
2#1#2#1.0#1.0#[[1, 0, 3], [3, 0, 4], [4, 2, 3], [3, 0, 4], [4, 1, 1], [1, 0, 4], [4, 2, 1], [1, 1, 4], [4, 0, 3], [3, 1, 0], [0, 0, 3], [3, 0, 4], [4, 1, 3], [3, 0, 4], [4, 1, 3], [3, 2, 5], [5, 1, 3], [3, 0, 5], [5, 2, 4], [4, 0, 5], [5, 0, 2]]
3#0#1#1.0#2.0#[[0, 0, 3], [3, 2, 5], [5, 0, 2], [2, 2, 5], [5, 1, 3], [3, 0, 5], [5, 0, 2], [2, 0, 4], [4, 2, 1]]
4#0#1#1.0#3.0#[[0, 1, 5], [5, 0, 2], [2, 1, 4], [4, 2, 3], [3, 2, 4], [4, 2, 1]]
5#0#1#1.0#4.0#[[0, 2, 4], [4, 2, 1]]
6#1#2#1.0#5.0#[[1, 0, 5], [5, 1, 3], [3, 1, 0], [0, 0, 3], [3, 2, 5], [5, 0, 3], [3, 1, 0], [0, 2, 4], [4, 2, 1], [1, 2, 3], [3, 0, 4], [4, 1, 5], [5, 1, 3], [3, 2, 5], [5, 1, 4], [4, 1, 3], [3, 2, 4], [4, 2, 5], [5, 0, 2]]
7#2#0#1.0#6.0#[[2, 2, 5], [5, 0, 2], [2, 1, 5], [5, 0, 2], [2, 2, 3], [3, 1, 0]]
8#2#0#1.0#7.0#[[2, 2, 3], [3, 1, 0]]
9#1#2#1.0#8.0#[[1, 1, 5], [5, 1, 3], [3, 2, 5], [5, 0, 2]]
10#2#0#1.0#9.0#[[2, 0, 4], [4, 0, 5], [5, 0, 2], [2, 1, 3], [3, 1, 4], [4, 0, 1], [1, 0, 5], [5, 2, 3], [3, 1, 0]]
11#2#0#1.0#10.0#[[2, 0, 4], [4, 2, 1], [1, 0, 5], [5, 0, 2], [2, 1, 5], [5, 1, 4], [4, 0, 5], [5, 1, 4], [4, 2, 1], [1, 1, 4], [4, 0, 1], [1, 1, 4], [4, 1, 3], [3, 1, 0]]
12#1#2#1.0#11.0#[[1, 1, 5], [5, 0, 2]]
13#1#2#1.0#12.0#[[1, 2, 4], [4, 1, 3], [3, 1, 4], [4, 1, 3], [3, 2, 5], [5, 0, 2]]
14#2#0#1.0#13.0#[[2, 0, 4], [4, 2, 1], [1, 0, 5], [5, 2, 4], [4, 0, 5], [5, 2, 2], [2, 2, 3], [3, 1, 0]]
15#2#0#1.0#14.0#[[2, 0, 4], [4, 2, 1], [1, 0, 5], [5, 1, 3], [3, 1, 0]]
16#2#0#1.0#15.0#[[2, 2, 5], [5, 2, 4], [4, 2, 1], [1, 2, 3], [3, 1, 0]]
17#1#2#1.0#16.0#[[1, 2, 5], [5, 0, 4], [4, 2, 1], [1, 1, 4], [4, 0, 1], [1, 1, 4], [4, 1, 3], [3, 1, 0], [0, 1, 5], [5, 0, 2]]
18#1#2#1.0#17.0#[[1, 1, 5], [5, 0, 2]]
19#2#0#1.0#18.0#[[2, 0, 4], [4, 1, 3], [3, 1, 0]]
20#0#1#1.0#19.0#[[0, 0, 3], [3, 2, 5], [5, 1, 3], [3, 2, 5], [5, 0, 2], [2, 2, 4], [4, 2, 5], [5, 1, 3], [3, 0, 4], [4, 2, 1]]
21#1#2#1.0#20.0#[[1, 0, 5], [5, 0, 2]]
22#1#2#1.0#21.0#[[1, 2, 5], [5, 0, 4], [4, 1, 3], [3, 2, 5], [5, 0, 2]]
23#1#2#1.0#22.0#[[1, 1, 4], [4, 1, 3], [3, 2, 5], [5, 0, 3], [3, 0, 4], [4, 0, 5], [5, 0, 2]]
24#0#1#1.0#23.0#[[0, 0, 3], [3, 2, 5], [5, 2, 4], [4, 2, 5], [5, 2, 4], [4, 2, 5], [5, 0, 3], [3, 0, 4], [4, 2, 5], [5, 1, 4], [4, 1, 5], [5, 0, 2], [2, 0, 4], [4, 2, 3], [3, 0, 4], [4, 2, 1]]
25#2#0#1.0#24.0#[[2, 1, 3], [3, 1, 0]]
26#0#1#1.0#25.0#[[0, 2, 5], [5, 2, 4], [4, 2, 1]]
27#0#1#1.0#26.0#[[0, 0, 3], [3, 1, 0], [0, 2, 4], [4, 2, 1]]
28#2#0#1.0#27.0#[[2, 0, 4], [4, 2, 1], [1, 0, 5], [5, 2, 4], [4, 0, 5], [5, 0, 2], [2, 1, 3], [3, 1, 0]]
29#1#2#1.0#28.0#[[1, 1, 3], [3, 2, 5], [5, 0, 2]]
30#1#2#1.0#29.0#[[1, 0, 5], [5, 0, 2]]
31#0#1#1.0#30.0#[[0, 1, 5], [5, 2, 3], [3, 2, 5], [5, 0, 2], [2, 1, 3], [3, 2, 5], [5, 0, 3], [3, 1, 0], [0, 0, 3], [3, 0, 4], [4, 2, 1]]
32#0#1#1.0#31.0#[[0, 2, 5], [5, 2, 3], [3, 0, 4], [4, 2, 1]]
33#0#1#1.0#32.0#[[0, 1, 4], [4, 2, 1]]
34#2#0#1.0#33.0#[[2, 2, 3], [3, 1, 0]]
35#1#2#1.0#34.0#[[1, 1, 4], [4, 0, 5], [5, 0, 2]]
36#0#1#1.0#35.0#[[0, 0, 3], [3, 0, 4], [4, 2, 1]]
37#0#1#1.0#36.0#[[0, 2, 4], [4, 2, 1]]
38#0#1#1.0#37.0#[[0, 1, 5], [5, 0, 2], [2, 0, 4], [4, 2, 1]]
39#2#0#1.0#38.0#[[2, 0, 4], [4, 0, 5], [5, 2, 4], [4, 2, 5], [5, 1, 3], [3, 1, 0]]
40#2#0#1.0#39.0#[[2, 2, 5], [5, 0, 2], [2, 2, 5], [5, 1, 2], [2, 0, 4], [4, 1, 5], [5, 0, 3], [3, 1, 4], [4, 0, 5], [5, 0, 3], [3, 1, 4], [4, 2, 1], [1, 2, 5], [5, 2, 4], [4, 1, 1], [1, 0, 3], [3, 1, 0]]
41#1#2#1.0#40.0#[[1, 0, 5], [5, 0, 4], [4, 2, 3], [3, 2, 0], [0, 2, 4], [4, 2, 1], [1, 2, 3], [3, 0, 4], [4, 2, 3], [3, 1, 0], [0, 0, 4], [4, 2, 1], [1, 2, 3], [3, 2, 5], [5, 0, 2]]
42#0#1#1.0#41.0#[[0, 2, 3], [3, 0, 4], [4, 2, 1]]
43#2#0#1.0#42.0#[[2, 2, 3], [3, 1, 0]]
44#0#1#1.0#43.0#[[0, 2, 4], [4, 2, 5], [5, 1, 3], [3, 0, 4], [4, 2, 5], [5, 2, 3], [3, 2, 5], [5, 2, 4], [4, 2, 5], [5, 2, 4], [4, 2, 1]]
45#0#1#1.0#44.0#[[0, 0, 3], [3, 2, 5], [5, 0, 3], [3, 1, 4], [4, 2, 1]]
46#1#2#1.0#45.0#[[1, 1, 4], [4, 1, 3], [3, 0, 4], [4, 1, 3], [3, 2, 5], [5, 0, 2]]
47#1#2#1.0#46.0#[[1, 1, 4], [4, 0, 5], [5, 0, 2]]
48#1#2#1.0#47.0#[[1, 0, 5], [5, 0, 2]]
49#1#2#1.0#48.0#[[1, 2, 5], [5, 0, 2]]
50#0#1#1.0#49.0#[[0, 1, 5], [5, 1, 4], [4, 2, 1]]
51#0#1#1.0#50.0#[[0, 1, 5], [5, 1, 4], [4, 2, 1]]
52#0#1#1.0#51.0#[[0, 0, 5], [5, 2, 4], [4, 2, 1]]
53#1#2#1.0#52.0#[[1, 0, 5], [5, 0, 2]]
54#1#2#1.0#53.0#[[1, 0, 5], [5, 0, 3], [3, 0, 5], [5, 0, 2]]
55#2#0#1.0#54.0#[[2, 1, 3], [3, 1, 0]]
56#1#2#1.0#55.0#[[1, 2, 3], [3, 0, 4], [4, 2, 1], [1, 2, 5], [5, 0, 3], [3, 1, 5], [5, 0, 2]]
57#2#0#1.0#56.0#[[2, 1, 3], [3, 1, 0]]
58#0#1#1.0#57.0#[[0, 0, 3], [3, 2, 5], [5, 2, 4], [4, 2, 1]]
59#2#0#1.0#58.0#[[2, 0, 4], [4, 0, 5], [5, 0, 2], [2, 1, 3], [3, 1, 0]]
60#1#2#1.0#59.0#[[1, 1, 4], [4, 1, 3], [3, 2, 5], [5, 0, 3], [3, 0, 4], [4, 2, 1], [1, 1, 4], [4, 0, 5], [5, 0, 2]]
61#2#0#1.0#60.0#[[2, 0, 3], [3, 1, 4], [4, 2, 1], [1, 2, 3], [3, 1, 0]]
62#1#2#1.0#61.0#[[1, 1, 3], [3, 1, 0], [0, 2, 4], [4, 1, 1], [1, 1, 4], [4, 2, 1], [1, 2, 5], [5, 0, 2]]
63#1#2#1.0#62.0#[[1, 0, 5], [5, 0, 2]]
