TrialNumber#from#to#ran#order#trial_data
1#2#0#1.0#0.0#[[2, 2, 5], [5, 1, 4], [4, 2, 1], [1, 2, 4], [4, 1, 5], [5, 0, 3], [3, 0, 5], [5, 2, 3], [3, 2, 4], [4, 0, 3], [3, 1, 4], [4, 2, 1], [1, 1, 5], [5, 2, 2], [2, 1, 4], [4, 0, 5], [5, 0, 4], [4, 2, 1], [1, 2, 3], [3, 2, 0]]
2#1#2#1.0#1.0#[[1, 0, 3], [3, 1, 0], [0, 0, 4], [4, 0, 3], [3, 1, 0], [0, 0, 4], [4, 0, 5], [5, 2, 2]]
3#2#0#1.0#2.0#[[2, 2, 3], [3, 2, 0]]
4#2#0#1.0#3.0#[[2, 0, 3], [3, 2, 0]]
5#0#1#1.0#4.0#[[0, 2, 3], [3, 1, 4], [4, 0, 3], [3, 0, 4], [4, 0, 1]]
6#1#2#1.0#5.0#[[1, 2, 3], [3, 1, 5], [5, 2, 4], [4, 1, 3], [3, 2, 4], [4, 2, 5], [5, 2, 2]]
7#0#1#1.0#6.0#[[0, 1, 5], [5, 2, 2], [2, 1, 4], [4, 0, 5], [5, 1, 4], [4, 0, 5], [5, 0, 3], [3, 0, 4], [4, 0, 5], [5, 1, 3], [3, 1, 5], [5, 1, 3], [3, 1, 5], [5, 2, 4], [4, 0, 3], [3, 1, 0], [0, 0, 5], [5, 0, 4], [4, 0, 1]]
8#1#2#1.0#7.0#[[1, 1, 5], [5, 2, 2]]
9#0#1#1.0#8.0#[[0, 2, 4], [4, 0, 3], [3, 0, 4], [4, 1, 3], [3, 0, 5], [5, 2, 2], [2, 0, 5], [5, 0, 3], [3, 2, 4], [4, 0, 5], [5, 1, 3], [3, 2, 5], [5, 0, 4], [4, 0, 1]]
10#2#0#1.0#9.0#[[2, 2, 5], [5, 1, 3], [3, 2, 4], [4, 1, 3], [3, 2, 0]]
11#1#2#1.0#10.0#[[1, 1, 5], [5, 2, 2]]
12#0#1#1.0#11.0#[[0, 1, 5], [5, 2, 2], [2, 2, 3], [3, 2, 5], [5, 1, 3], [3, 1, 5], [5, 2, 2], [2, 2, 5], [5, 2, 2], [2, 0, 4], [4, 0, 5], [5, 2, 2], [2, 2, 5], [5, 1, 4], [4, 0, 5], [5, 0, 4], [4, 0, 5], [5, 1, 4], [4, 0, 5], [5, 0, 4], [4, 0, 5], [5, 1, 3], [3, 0, 4], [4, 0, 5], [5, 0, 3], [3, 0, 4], [4, 0, 5], [5, 0, 4], [4, 0, 5], [5, 1, 3], [3, 1, 5], [5, 0, 4], [4, 0, 5], [5, 0, 4], [4, 0, 5], [5, 1, 4], [4, 0, 5], [5, 0, 2], [2, 0, 5], [5, 0, 4], [4, 0, 5], [5, 2, 2], [2, 1, 4], [4, 0, 3], [3, 2, 5], [5, 2, 2], [2, 2, 5], [5, 1, 4], [4, 0, 3], [3, 2, 4], [4, 0, 1]]
13#0#1#1.0#12.0#[[0, 2, 3], [3, 1, 5], [5, 0, 4], [4, 0, 5], [5, 0, 2], [2, 0, 3], [3, 0, 4], [4, 0, 5], [5, 2, 3], [3, 0, 0], [0, 1, 5], [5, 2, 4], [4, 0, 5], [5, 1, 3], [3, 2, 5], [5, 1, 3], [3, 0, 0], [0, 0, 4], [4, 0, 3], [3, 2, 5], [5, 1, 2], [2, 0, 3], [3, 1, 5], [5, 0, 3], [3, 2, 0], [0, 1, 4], [4, 0, 1]]
14#2#0#1.0#13.0#[[2, 0, 5], [5, 2, 2], [2, 2, 5], [5, 0, 3], [3, 2, 0]]
15#1#2#1.0#14.0#[[1, 1, 5], [5, 2, 2]]
16#2#0#1.0#15.0#[[2, 2, 5], [5, 1, 3], [3, 2, 0]]
17#1#2#1.0#16.0#[[1, 2, 3], [3, 0, 5], [5, 2, 2]]
18#2#0#1.0#17.0#[[2, 1, 3], [3, 2, 0]]
19#1#2#1.0#18.0#[[1, 1, 5], [5, 2, 2]]
20#1#2#1.0#19.0#[[1, 1, 5], [5, 2, 2]]
21#1#2#1.0#20.0#[[1, 2, 3], [3, 1, 5], [5, 2, 2]]
22#1#2#1.0#21.0#[[1, 2, 5], [5, 2, 4], [4, 1, 3], [3, 1, 4], [4, 2, 5], [5, 2, 4], [4, 0, 5], [5, 2, 2]]
23#2#0#1.0#22.0#[[2, 2, 5], [5, 2, 4], [4, 2, 1], [1, 2, 3], [3, 2, 0]]
24#0#1#1.0#23.0#[[0, 1, 5], [5, 2, 3], [3, 2, 4], [4, 1, 3], [3, 0, 4], [4, 0, 3], [3, 1, 0], [0, 1, 5], [5, 1, 2], [2, 0, 3], [3, 0, 5], [5, 0, 3], [3, 0, 0], [0, 2, 3], [3, 1, 5], [5, 1, 3], [3, 1, 5], [5, 2, 2], [2, 1, 4], [4, 0, 1]]
25#2#0#1.0#24.0#[[2, 0, 3], [3, 2, 5], [5, 2, 4], [4, 1, 5], [5, 2, 2], [2, 0, 3], [3, 2, 0]]
26#1#2#1.0#25.0#[[1, 2, 3], [3, 2, 0], [0, 2, 4], [4, 2, 1], [1, 0, 3], [3, 2, 0], [0, 1, 5], [5, 2, 2]]
27#2#0#1.0#26.0#[[2, 2, 5], [5, 2, 2], [2, 2, 5], [5, 2, 3], [3, 2, 5], [5, 2, 4], [4, 2, 1], [1, 0, 4], [4, 2, 1], [1, 1, 5], [5, 0, 4], [4, 1, 3], [3, 2, 0]]
28#1#2#1.0#27.0#[[1, 2, 4], [4, 2, 1], [1, 2, 3], [3, 2, 0], [0, 2, 3], [3, 2, 4], [4, 1, 3], [3, 2, 0], [0, 0, 4], [4, 2, 5], [5, 2, 2]]
29#2#0#1.0#28.0#[[2, 1, 4], [4, 2, 1], [1, 0, 5], [5, 2, 2], [2, 0, 3], [3, 2, 0]]
30#1#2#1.0#29.0#[[1, 1, 3], [3, 1, 4], [4, 2, 5], [5, 2, 2]]
31#2#0#1.0#30.0#[[2, 2, 5], [5, 2, 2], [2, 1, 4], [4, 2, 3], [3, 2, 0]]
32#0#1#1.0#31.0#[[0, 2, 4], [4, 1, 3], [3, 1, 4], [4, 1, 3], [3, 2, 0], [0, 0, 4], [4, 0, 5], [5, 0, 3], [3, 1, 5], [5, 2, 2], [2, 2, 3], [3, 0, 4], [4, 0, 5], [5, 1, 2], [2, 1, 4], [4, 0, 5], [5, 2, 4], [4, 0, 5], [5, 0, 4], [4, 0, 5], [5, 1, 3], [3, 1, 5], [5, 2, 4], [4, 2, 1]]
33#0#1#1.0#32.0#[[0, 0, 4], [4, 0, 5], [5, 2, 2], [2, 2, 3], [3, 0, 4], [4, 0, 5], [5, 1, 2], [2, 1, 4], [4, 0, 5], [5, 1, 3], [3, 2, 0], [0, 1, 5], [5, 2, 4], [4, 0, 5], [5, 0, 4], [4, 0, 5], [5, 0, 2], [2, 2, 5], [5, 2, 4], [4, 0, 3], [3, 0, 4], [4, 1, 3], [3, 2, 0], [0, 0, 4], [4, 1, 3], [3, 1, 5], [5, 2, 2], [2, 1, 4], [4, 0, 5], [5, 0, 4], [4, 2, 5], [5, 0, 3], [3, 2, 4], [4, 2, 5], [5, 2, 4], [4, 1, 1]]
34#2#0#1.0#33.0#[[2, 2, 5], [5, 1, 4], [4, 2, 1], [1, 1, 5], [5, 0, 4], [4, 2, 1], [1, 2, 4], [4, 0, 5], [5, 2, 2], [2, 0, 5], [5, 0, 2], [2, 1, 4], [4, 1, 3], [3, 2, 0]]
35#1#2#1.0#34.0#[[1, 1, 5], [5, 2, 2]]
36#2#0#1.0#35.0#[[2, 0, 3], [3, 2, 0]]
37#0#1#1.0#36.0#[[0, 0, 5], [5, 0, 4], [4, 1, 3], [3, 2, 0], [0, 0, 4], [4, 0, 5], [5, 2, 2], [2, 0, 4], [4, 1, 3], [3, 0, 4], [4, 0, 5], [5, 2, 2], [2, 1, 4], [4, 0, 5], [5, 0, 4], [4, 0, 1]]
38#1#2#1.0#37.0#[[1, 0, 3], [3, 1, 4], [4, 0, 3], [3, 1, 5], [5, 2, 2]]
39#0#1#1.0#38.0#[[0, 0, 4], [4, 0, 5], [5, 1, 2], [2, 0, 3], [3, 0, 4], [4, 1, 3], [3, 2, 4], [4, 1, 3], [3, 0, 4], [4, 0, 5], [5, 1, 4], [4, 0, 3], [3, 0, 5], [5, 2, 4], [4, 0, 5], [5, 0, 3], [3, 1, 5], [5, 1, 4], [4, 1, 3], [3, 1, 0], [0, 1, 5], [5, 2, 4], [4, 0, 5], [5, 2, 2], [2, 2, 3], [3, 0, 5], [5, 1, 3], [3, 2, 5], [5, 0, 4], [4, 0, 5], [5, 1, 4], [4, 0, 1]]
40#1#2#1.0#39.0#[[1, 0, 4], [4, 0, 5], [5, 2, 4], [4, 2, 1], [1, 0, 4], [4, 2, 1], [1, 0, 4], [4, 0, 5], [5, 2, 2]]
41#0#1#1.0#40.0#[[0, 0, 4], [4, 0, 5], [5, 0, 4], [4, 0, 5], [5, 1, 2], [2, 1, 4], [4, 0, 5], [5, 1, 3], [3, 2, 0], [0, 1, 5], [5, 1, 3], [3, 0, 4], [4, 1, 3], [3, 2, 5], [5, 2, 2], [2, 0, 3], [3, 2, 0], [0, 1, 5], [5, 0, 4], [4, 0, 3], [3, 2, 5], [5, 1, 3], [3, 1, 0], [0, 2, 3], [3, 1, 5], [5, 0, 4], [4, 0, 3], [3, 1, 5], [5, 1, 3], [3, 0, 4], [4, 0, 5], [5, 0, 4], [4, 0, 5], [5, 1, 3], [3, 2, 4], [4, 0, 5], [5, 1, 2], [2, 0, 3], [3, 2, 0], [0, 2, 5], [5, 2, 3], [3, 0, 4], [4, 0, 5], [5, 0, 4], [4, 0, 3], [3, 0, 4], [4, 0, 5], [5, 0, 3], [3, 0, 5], [5, 2, 2], [2, 2, 3], [3, 1, 5], [5, 1, 3], [3, 2, 0], [0, 0, 4], [4, 0, 1]]
