TrialNumber#from#to#ran#order#trial_data
1#2#0#1.0#0.0#[[2, 2, 3], [3, 2, 5], [5, 1, 3], [3, 0, 0]]
2#1#2#1.0#1.0#[[1, 1, 5], [5, 1, 3], [3, 2, 5], [5, 2, 2]]
3#0#1#1.0#2.0#[[0, 0, 3], [3, 0, 0], [0, 1, 5], [5, 2, 3], [3, 2, 5], [5, 0, 3], [3, 1, 4], [4, 2, 5], [5, 1, 3], [3, 2, 5], [5, 2, 2], [2, 2, 3], [3, 0, 0], [0, 0, 5], [5, 1, 3], [3, 2, 5], [5, 1, 4], [4, 1, 1]]
4#1#2#1.0#3.0#[[1, 2, 3], [3, 2, 5], [5, 2, 4], [4, 2, 5], [5, 0, 2]]
5#0#1#1.0#4.0#[[0, 2, 4], [4, 2, 5], [5, 1, 3], [3, 1, 4], [4, 2, 5], [5, 2, 4], [4, 2, 1]]
6#1#2#1.0#5.0#[[1, 1, 4], [4, 2, 5], [5, 1, 3], [3, 2, 5], [5, 0, 2]]
7#2#0#1.0#6.0#[[2, 0, 5], [5, 0, 2], [2, 2, 5], [5, 2, 4], [4, 0, 1], [1, 1, 3], [3, 0, 0]]
8#1#2#1.0#7.0#[[1, 1, 5], [5, 2, 4], [4, 1, 1], [1, 1, 4], [4, 2, 5], [5, 0, 2]]
9#1#2#1.0#8.0#[[1, 0, 4], [4, 0, 3], [3, 2, 0], [0, 2, 5], [5, 2, 3], [3, 2, 5], [5, 2, 4], [4, 1, 1], [1, 1, 5], [5, 2, 2]]
10#0#1#1.0#9.0#[[0, 2, 4], [4, 2, 5], [5, 2, 2], [2, 0, 5], [5, 1, 3], [3, 1, 0], [0, 2, 5], [5, 2, 4], [4, 2, 5], [5, 2, 2], [2, 0, 5], [5, 2, 4], [4, 0, 3], [3, 0, 0], [0, 2, 4], [4, 2, 5], [5, 2, 4], [4, 2, 5], [5, 2, 4], [4, 2, 5], [5, 0, 2], [2, 0, 5], [5, 1, 3], [3, 0, 0], [0, 1, 5], [5, 1, 3], [3, 1, 4], [4, 0, 3], [3, 2, 5], [5, 2, 4], [4, 1, 3], [3, 1, 5], [5, 1, 3], [3, 1, 5], [5, 0, 4], [4, 2, 5], [5, 0, 2], [2, 0, 5], [5, 2, 4], [4, 1, 5], [5, 1, 4], [4, 2, 3], [3, 2, 5], [5, 2, 4], [4, 2, 5], [5, 2, 4], [4, 2, 5], [5, 2, 2], [2, 1, 4], [4, 2, 1]]
11#2#0#1.0#10.0#[[2, 1, 4], [4, 2, 5], [5, 2, 4], [4, 1, 1], [1, 1, 5], [5, 0, 2], [2, 1, 4], [4, 0, 3], [3, 0, 0]]
12#2#0#1.0#11.0#[[2, 2, 3], [3, 0, 4], [4, 0, 3], [3, 0, 4], [4, 1, 1], [1, 2, 3], [3, 1, 4], [4, 2, 5], [5, 0, 4], [4, 2, 1], [1, 2, 5], [5, 1, 4], [4, 0, 3], [3, 2, 5], [5, 0, 4], [4, 1, 1], [1, 2, 3], [3, 2, 5], [5, 1, 3], [3, 0, 0]]
13#2#0#1.0#12.0#[[2, 1, 4], [4, 0, 3], [3, 1, 4], [4, 0, 5], [5, 1, 4], [4, 0, 3], [3, 0, 5], [5, 1, 3], [3, 0, 0]]
14#0#1#1.0#13.0#[[0, 2, 5], [5, 2, 4], [4, 2, 5], [5, 0, 2], [2, 0, 5], [5, 0, 3], [3, 0, 4], [4, 0, 3], [3, 2, 5], [5, 2, 3], [3, 1, 4], [4, 0, 3], [3, 2, 5], [5, 1, 3], [3, 2, 0], [0, 1, 5], [5, 0, 2], [2, 0, 4], [4, 2, 3], [3, 2, 5], [5, 0, 2], [2, 1, 4], [4, 2, 3], [3, 2, 0], [0, 1, 5], [5, 2, 4], [4, 1, 5], [5, 0, 3], [3, 2, 0], [0, 1, 3], [3, 1, 0], [0, 1, 5], [5, 0, 2], [2, 0, 5], [5, 2, 2], [2, 2, 4], [4, 1, 1]]
15#2#0#1.0#14.0#[[2, 0, 5], [5, 2, 4], [4, 1, 1], [1, 1, 4], [4, 2, 5], [5, 0, 4], [4, 2, 5], [5, 1, 3], [3, 1, 5], [5, 2, 4], [4, 2, 5], [5, 1, 4], [4, 1, 1], [1, 0, 4], [4, 2, 5], [5, 1, 3], [3, 0, 0]]
16#0#1#1.0#15.0#[[0, 2, 4], [4, 1, 3], [3, 1, 4], [4, 2, 5], [5, 1, 4], [4, 0, 5], [5, 1, 3], [3, 0, 0], [0, 0, 3], [3, 0, 0], [0, 0, 4], [4, 2, 1]]
17#1#2#1.0#16.0#[[1, 0, 5], [5, 2, 4], [4, 0, 3], [3, 1, 4], [4, 1, 5], [5, 0, 4], [4, 2, 5], [5, 0, 4], [4, 1, 3], [3, 2, 5], [5, 0, 2]]
18#2#0#1.0#17.0#[[2, 0, 5], [5, 0, 4], [4, 0, 5], [5, 2, 4], [4, 1, 3], [3, 0, 0]]
19#1#2#1.0#18.0#[[1, 1, 5], [5, 1, 4], [4, 1, 5], [5, 0, 2]]
20#0#1#1.0#19.0#[[0, 0, 5], [5, 0, 2], [2, 2, 3], [3, 1, 4], [4, 0, 1]]
21#2#0#1.0#20.0#[[2, 2, 3], [3, 0, 0]]
22#1#2#1.0#21.0#[[1, 2, 5], [5, 0, 2]]
23#0#1#1.0#22.0#[[0, 2, 4], [4, 0, 5], [5, 2, 2], [2, 2, 3], [3, 2, 5], [5, 1, 3], [3, 2, 4], [4, 0, 3], [3, 1, 5], [5, 2, 3], [3, 2, 0], [0, 0, 3], [3, 2, 5], [5, 2, 2], [2, 0, 5], [5, 1, 4], [4, 2, 5], [5, 1, 3], [3, 1, 4], [4, 1, 1]]
24#0#1#1.0#23.0#[[0, 0, 3], [3, 2, 4], [4, 2, 5], [5, 0, 2], [2, 1, 3], [3, 1, 4], [4, 2, 5], [5, 2, 4], [4, 1, 1]]
25#1#2#1.0#24.0#[[1, 1, 5], [5, 2, 4], [4, 1, 3], [3, 0, 0], [0, 1, 5], [5, 2, 3], [3, 0, 0], [0, 1, 5], [5, 0, 2]]
26#1#2#1.0#25.0#[[1, 1, 5], [5, 0, 4], [4, 1, 1], [1, 2, 3], [3, 0, 5], [5, 0, 4], [4, 0, 3], [3, 2, 5], [5, 0, 2]]
27#1#2#1.0#26.0#[[1, 2, 3], [3, 1, 5], [5, 1, 3], [3, 2, 0], [0, 0, 3], [3, 0, 5], [5, 0, 2]]
28#2#0#1.0#27.0#[[2, 1, 3], [3, 0, 4], [4, 1, 1], [1, 2, 3], [3, 0, 4], [4, 1, 1], [1, 0, 4], [4, 1, 5], [5, 0, 2], [2, 1, 4], [4, 1, 1], [1, 2, 3], [3, 2, 5], [5, 1, 4], [4, 1, 1], [1, 0, 5], [5, 0, 2], [2, 1, 4], [4, 0, 1], [1, 1, 5], [5, 2, 4], [4, 1, 1], [1, 2, 3], [3, 2, 0]]
29#1#2#1.0#28.0#[[1, 1, 5], [5, 1, 3], [3, 1, 0], [0, 2, 4], [4, 1, 1], [1, 1, 4], [4, 1, 1], [1, 1, 3], [3, 2, 0], [0, 0, 3], [3, 0, 0], [0, 2, 4], [4, 2, 5], [5, 0, 3], [3, 2, 5], [5, 0, 2]]
30#0#1#1.0#29.0#[[0, 0, 4], [4, 2, 5], [5, 0, 2], [2, 1, 4], [4, 0, 3], [3, 0, 0], [0, 1, 4], [4, 1, 1]]
31#0#1#1.0#30.0#[[0, 1, 5], [5, 2, 4], [4, 1, 5], [5, 2, 4], [4, 0, 5], [5, 2, 4], [4, 1, 1]]
32#2#0#1.0#31.0#[[2, 2, 3], [3, 2, 5], [5, 1, 4], [4, 0, 3], [3, 0, 5], [5, 2, 4], [4, 0, 3], [3, 2, 5], [5, 2, 4], [4, 0, 3], [3, 0, 0]]
33#0#1#1.0#32.0#[[0, 0, 3], [3, 1, 5], [5, 1, 3], [3, 1, 4], [4, 2, 5], [5, 2, 4], [4, 1, 1]]
34#1#2#1.0#33.0#[[1, 0, 4], [4, 2, 5], [5, 0, 2]]
35#2#0#1.0#34.0#[[2, 2, 3], [3, 0, 5], [5, 0, 3], [3, 2, 5], [5, 1, 3], [3, 1, 4], [4, 1, 5], [5, 1, 3], [3, 1, 5], [5, 1, 4], [4, 0, 3], [3, 0, 0]]
36#0#1#1.0#35.0#[[0, 1, 5], [5, 1, 3], [3, 2, 5], [5, 0, 3], [3, 1, 5], [5, 2, 2], [2, 1, 5], [5, 0, 2], [2, 2, 3], [3, 0, 0], [0, 1, 5], [5, 2, 4], [4, 1, 1]]
37#1#2#1.0#36.0#[[1, 2, 5], [5, 0, 3], [3, 2, 5], [5, 0, 2]]
38#1#2#1.0#37.0#[[1, 1, 5], [5, 0, 4], [4, 2, 1], [1, 2, 4], [4, 1, 1], [1, 0, 3], [3, 0, 0], [0, 1, 3], [3, 0, 5], [5, 0, 2]]
39#2#0#1.0#38.0#[[2, 2, 4], [4, 0, 3], [3, 0, 4], [4, 2, 5], [5, 1, 4], [4, 2, 3], [3, 0, 5], [5, 1, 2], [2, 1, 4], [4, 1, 5], [5, 2, 4], [4, 0, 3], [3, 0, 4], [4, 2, 5], [5, 0, 2], [2, 0, 5], [5, 2, 2], [2, 1, 4], [4, 1, 1], [1, 2, 3], [3, 0, 5], [5, 1, 3], [3, 1, 4], [4, 0, 3], [3, 1, 5], [5, 2, 4], [4, 0, 3], [3, 1, 4], [4, 0, 1], [1, 1, 4], [4, 0, 3], [3, 2, 5], [5, 1, 2], [2, 1, 4], [4, 0, 3], [3, 2, 0]]
40#0#1#1.0#39.0#[[0, 1, 5], [5, 0, 2], [2, 2, 3], [3, 0, 0], [0, 2, 4], [4, 2, 5], [5, 1, 2], [2, 0, 5], [5, 1, 3], [3, 1, 0], [0, 1, 4], [4, 0, 3], [3, 0, 0], [0, 0, 3], [3, 0, 0], [0, 0, 3], [3, 1, 4], [4, 1, 1]]
41#2#0#1.0#40.0#[[2, 0, 5], [5, 0, 2], [2, 1, 4], [4, 1, 5], [5, 1, 3], [3, 0, 0]]
42#0#1#1.0#41.0#[[0, 0, 3], [3, 0, 0], [0, 0, 3], [3, 1, 0], [0, 2, 3], [3, 2, 5], [5, 0, 2], [2, 1, 3], [3, 1, 5], [5, 2, 4], [4, 0, 3], [3, 2, 5], [5, 1, 3], [3, 2, 5], [5, 0, 4], [4, 0, 3], [3, 0, 5], [5, 1, 3], [3, 2, 5], [5, 0, 2], [2, 1, 3], [3, 2, 5], [5, 2, 4], [4, 1, 3], [3, 0, 0], [0, 0, 3], [3, 0, 0], [0, 1, 5], [5, 2, 2], [2, 1, 3], [3, 1, 4], [4, 0, 3], [3, 2, 5], [5, 0, 2], [2, 2, 4], [4, 2, 1]]
43#1#2#1.0#42.0#[[1, 0, 4], [4, 1, 1], [1, 2, 3], [3, 0, 5], [5, 0, 3], [3, 2, 5], [5, 1, 3], [3, 0, 5], [5, 2, 4], [4, 1, 5], [5, 0, 2]]
44#2#0#1.0#43.0#[[2, 0, 5], [5, 0, 2], [2, 1, 4], [4, 2, 5], [5, 2, 2], [2, 1, 4], [4, 2, 5], [5, 2, 4], [4, 0, 3], [3, 0, 0]]
45#2#0#1.0#44.0#[[2, 2, 5], [5, 2, 2], [2, 1, 4], [4, 1, 1], [1, 0, 4], [4, 1, 5], [5, 1, 4], [4, 1, 5], [5, 1, 3], [3, 2, 4], [4, 0, 1], [1, 2, 3], [3, 1, 5], [5, 1, 3], [3, 0, 0]]
46#0#1#1.0#45.0#[[0, 1, 5], [5, 2, 2], [2, 0, 5], [5, 1, 3], [3, 1, 5], [5, 2, 2], [2, 2, 3], [3, 2, 5], [5, 2, 4], [4, 0, 1]]
47#1#2#1.0#46.0#[[1, 1, 4], [4, 0, 1], [1, 0, 3], [3, 2, 5], [5, 0, 2]]
48#1#2#1.0#47.0#[[1, 0, 4], [4, 2, 5], [5, 2, 4], [4, 1, 1], [1, 1, 4], [4, 0, 3], [3, 0, 0], [0, 1, 4], [4, 1, 1], [1, 1, 5], [5, 0, 2]]
49#2#0#1.0#48.0#[[2, 1, 4], [4, 2, 3], [3, 0, 0]]
50#2#0#1.0#49.0#[[2, 2, 3], [3, 0, 0]]
51#1#2#1.0#50.0#[[1, 2, 3], [3, 2, 0], [0, 2, 4], [4, 1, 1], [1, 1, 5], [5, 0, 3], [3, 1, 4], [4, 0, 1], [1, 1, 3], [3, 2, 5], [5, 1, 4], [4, 1, 1], [1, 0, 4], [4, 2, 5], [5, 0, 2]]
52#1#2#1.0#51.0#[[1, 0, 4], [4, 0, 3], [3, 1, 5], [5, 0, 2]]
53#0#1#1.0#52.0#[[0, 2, 4], [4, 1, 1]]
54#2#0#1.0#53.0#[[2, 1, 4], [4, 0, 3], [3, 0, 4], [4, 0, 1], [1, 0, 4], [4, 2, 3], [3, 0, 0]]
55#1#2#1.0#54.0#[[1, 0, 4], [4, 0, 1], [1, 2, 5], [5, 0, 2]]
56#1#2#1.0#55.0#[[1, 1, 5], [5, 0, 2]]
57#0#1#1.0#56.0#[[0, 0, 3], [3, 1, 4], [4, 1, 1]]
58#0#1#1.0#57.0#[[0, 0, 3], [3, 2, 5], [5, 1, 3], [3, 1, 4], [4, 0, 3], [3, 1, 4], [4, 1, 1]]
59#0#1#1.0#58.0#[[0, 2, 4], [4, 1, 1]]
60#0#1#1.0#59.0#[[0, 1, 5], [5, 0, 2], [2, 1, 5], [5, 2, 2], [2, 1, 4], [4, 1, 3], [3, 2, 4], [4, 1, 1]]
61#0#1#1.0#60.0#[[0, 0, 5], [5, 0, 2], [2, 1, 4], [4, 1, 5], [5, 1, 3], [3, 1, 5], [5, 1, 3], [3, 2, 4], [4, 0, 3], [3, 2, 5], [5, 1, 2], [2, 1, 3], [3, 1, 4], [4, 1, 1]]
62#0#1#1.0#61.0#[[0, 2, 4], [4, 1, 5], [5, 0, 2], [2, 1, 4], [4, 1, 1]]
63#2#0#1.0#62.0#[[2, 2, 3], [3, 0, 4], [4, 0, 3], [3, 1, 4], [4, 2, 1], [1, 0, 4], [4, 1, 1], [1, 2, 5], [5, 0, 2], [2, 1, 4], [4, 0, 3], [3, 0, 4], [4, 1, 1], [1, 2, 3], [3, 0, 0]]
64#2#0#1.0#63.0#[[2, 1, 5], [5, 0, 2], [2, 2, 3], [3, 1, 4], [4, 2, 5], [5, 1, 3], [3, 2, 5], [5, 1, 3], [3, 0, 0]]
65#1#2#1.0#64.0#[[1, 2, 3], [3, 1, 5], [5, 0, 2]]
66#1#2#1.0#65.0#[[1, 0, 4], [4, 1, 1], [1, 1, 3], [3, 1, 4], [4, 2, 3], [3, 2, 0], [0, 1, 5], [5, 0, 2]]
67#1#2#1.0#66.0#[[1, 2, 3], [3, 2, 5], [5, 0, 2]]
68#1#2#1.0#67.0#[[1, 0, 4], [4, 1, 1], [1, 0, 4], [4, 0, 5], [5, 0, 2]]
69#2#0#1.0#68.0#[[2, 1, 4], [4, 1, 1], [1, 0, 4], [4, 1, 1], [1, 1, 4], [4, 2, 5], [5, 1, 2], [2, 2, 5], [5, 1, 3], [3, 0, 0]]
70#1#2#1.0#69.0#[[1, 1, 5], [5, 0, 2]]
71#2#0#1.0#70.0#[[2, 0, 5], [5, 1, 3], [3, 0, 0]]
72#1#2#1.0#71.0#[[1, 1, 5], [5, 0, 4], [4, 2, 5], [5, 0, 2]]
73#2#0#1.0#72.0#[[2, 2, 3], [3, 0, 0]]
74#1#2#1.0#73.0#[[1, 2, 5], [5, 0, 3], [3, 2, 5], [5, 0, 2]]
75#1#2#1.0#74.0#[[1, 0, 4], [4, 2, 3], [3, 2, 5], [5, 0, 2]]
76#1#2#1.0#75.0#[[1, 2, 3], [3, 2, 0], [0, 2, 4], [4, 2, 5], [5, 0, 4], [4, 2, 5], [5, 0, 2]]
77#2#0#1.0#76.0#[[2, 0, 5], [5, 1, 3], [3, 0, 4], [4, 0, 3], [3, 0, 0]]
78#0#1#1.0#77.0#[[0, 1, 5], [5, 2, 3], [3, 2, 4], [4, 1, 1]]
79#2#0#1.0#78.0#[[2, 2, 5], [5, 1, 3], [3, 0, 4], [4, 0, 3], [3, 0, 0]]
80#0#1#1.0#79.0#[[0, 0, 3], [3, 0, 0], [0, 2, 4], [4, 1, 3], [3, 2, 5], [5, 0, 2], [2, 0, 5], [5, 1, 3], [3, 2, 5], [5, 1, 3], [3, 2, 5], [5, 0, 2], [2, 1, 4], [4, 1, 1]]
81#0#1#1.0#80.0#[[0, 2, 4], [4, 1, 3], [3, 2, 5], [5, 0, 2], [2, 2, 5], [5, 0, 4], [4, 1, 1]]
82#2#0#1.0#81.0#[[2, 0, 5], [5, 1, 2], [2, 2, 5], [5, 0, 3], [3, 0, 0]]
83#2#0#1.0#82.0#[[2, 1, 4], [4, 1, 5], [5, 0, 2], [2, 2, 3], [3, 1, 4], [4, 0, 3], [3, 0, 0]]
84#1#2#1.0#83.0#[[1, 2, 3], [3, 0, 0], [0, 1, 5], [5, 0, 2]]
85#1#2#1.0#84.0#[[1, 1, 5], [5, 0, 2]]
86#0#1#1.0#85.0#[[0, 1, 5], [5, 0, 2], [2, 1, 4], [4, 1, 1]]
87#2#0#1.0#86.0#[[2, 2, 3], [3, 0, 0]]
88#0#1#1.0#87.0#[[0, 0, 5], [5, 2, 4], [4, 1, 1]]
89#1#2#1.0#88.0#[[1, 2, 3], [3, 2, 0], [0, 2, 4], [4, 1, 5], [5, 0, 2]]
90#1#2#1.0#89.0#[[1, 1, 5], [5, 0, 4], [4, 2, 5], [5, 0, 4], [4, 0, 3], [3, 1, 0], [0, 2, 4], [4, 2, 5], [5, 0, 4], [4, 2, 5], [5, 0, 2]]
91#0#1#1.0#90.0#[[0, 2, 4], [4, 1, 5], [5, 2, 4], [4, 1, 5], [5, 2, 4], [4, 1, 3], [3, 1, 4], [4, 1, 1]]
92#1#2#1.0#91.0#[[1, 1, 3], [3, 1, 0], [0, 2, 5], [5, 0, 4], [4, 2, 5], [5, 2, 4], [4, 2, 5], [5, 0, 2]]
93#0#1#1.0#92.0#[[0, 2, 3], [3, 0, 0], [0, 2, 4], [4, 2, 5], [5, 0, 2], [2, 0, 5], [5, 0, 2], [2, 1, 4], [4, 1, 1]]
94#1#2#1.0#93.0#[[1, 2, 3], [3, 1, 5], [5, 0, 2]]
95#0#1#1.0#94.0#[[0, 0, 3], [3, 1, 0], [0, 1, 5], [5, 0, 2], [2, 1, 4], [4, 1, 1]]
96#0#1#1.0#95.0#[[0, 1, 5], [5, 2, 4], [4, 1, 1]]
97#2#0#1.0#96.0#[[2, 0, 5], [5, 2, 2], [2, 2, 3], [3, 0, 0]]
98#0#1#1.0#97.0#[[0, 2, 4], [4, 1, 1]]
99#2#0#1.0#98.0#[[2, 2, 3], [3, 2, 5], [5, 1, 3], [3, 0, 0]]
100#0#1#1.0#99.0#[[0, 2, 5], [5, 0, 2], [2, 2, 3], [3, 0, 5], [5, 1, 4], [4, 1, 1]]
101#2#0#1.0#100.0#[[2, 2, 3], [3, 0, 0]]
102#1#2#1.0#101.0#[[1, 1, 5], [5, 0, 2]]
103#0#1#1.0#102.0#[[0, 0, 3], [3, 1, 4], [4, 1, 1]]
104#1#2#1.0#103.0#[[1, 1, 5], [5, 0, 2]]
105#1#2#1.0#104.0#[[1, 0, 4], [4, 1, 1], [1, 2, 5], [5, 0, 4], [4, 2, 5], [5, 0, 2]]
106#2#0#1.0#105.0#[[2, 0, 5], [5, 1, 3], [3, 0, 0]]
107#2#0#1.0#106.0#[[2, 2, 3], [3, 0, 0]]
108#0#1#1.0#107.0#[[0, 1, 5], [5, 2, 4], [4, 1, 1]]
109#0#1#1.0#108.0#[[0, 2, 4], [4, 1, 1]]
110#2#0#1.0#109.0#[[2, 2, 3], [3, 0, 0]]
111#2#0#1.0#110.0#[[2, 2, 3], [3, 0, 0]]
112#0#1#1.0#111.0#[[0, 2, 4], [4, 1, 5], [5, 2, 4], [4, 1, 1]]
113#2#0#1.0#112.0#[[2, 2, 3], [3, 0, 4], [4, 2, 5], [5, 0, 2], [2, 2, 3], [3, 0, 5], [5, 1, 4], [4, 2, 5], [5, 1, 3], [3, 0, 0]]
114#2#0#1.0#113.0#[[2, 2, 5], [5, 1, 4], [4, 2, 5], [5, 0, 2], [2, 2, 3], [3, 1, 4], [4, 1, 1], [1, 2, 4], [4, 1, 1], [1, 1, 3], [3, 0, 0]]
