date#training#left-handed#age#gender#participant#TrialNumber#from#to#ran#order#trial_data
2018_Apr_22_1611#False#False#24#male#17#1#0#1#1.0#0.0#[[0, 0, 5, 1.387549861000025], [5, 0, 4, 2.8701880940000137], [4, 2, 1, 0.819707898000047]]
2018_Apr_22_1611#False#False#24#male#17#2#0#1#1.0#1.0#[[0, 0, 5, 2.1452919769999994], [5, 0, 4, 0.8290512830000125], [4, 2, 3, 0.3417462859999887], [3, 1, 0, 0.8358678239999904], [0, 0, 5, 0.9966950540000425], [5, 1, 3, 0.7993921990000104], [3, 1, 5, 0.2498527500000023], [5, 2, 4, 0.5150918900000079], [4, 2, 3, 0.4729759439999839], [3, 2, 0, 0.39317602099998794], [0, 0, 4, 0.5809420220000447], [4, 0, 5, 0.9281966800000419], [5, 1, 2, 0.4620848550000005], [2, 2, 5, 0.9344121690000406], [5, 1, 4, 0.6196569530000033], [4, 0, 3, 0.4693355300000235], [3, 0, 0, 0.22959434599999895], [0, 0, 5, 0.5275086700000315], [5, 0, 2, 0.11806060600002866], [2, 1, 4, 0.13241552699997783], [4, 1, 3, 0.37836589500000173], [3, 2, 0, 0.19821516800004702], [0, 2, 5, 0.14513301499999898], [5, 2, 4, 0.07874735299998292], [4, 2, 1, 0.022372773999961737]]
2018_Apr_22_1611#False#False#24#male#17#3#0#1#1.0#2.0#[[0, 0, 3, 0.3091603920000239], [3, 0, 5, 3.8842488690000323], [5, 2, 4, 0.36000506499999574], [4, 2, 5, 0.6608936200000244], [5, 1, 3, 0.36582884500001], [3, 0, 5, 0.3859062189999918], [5, 0, 2, 0.5095874470000012], [2, 0, 5, 0.3321673720000149], [5, 0, 2, 0.4983917120000001], [2, 2, 5, 0.5049493230000053], [5, 1, 3, 0.35997202600003675], [3, 2, 0, 0.372870048999971], [0, 0, 5, 1.1773584070000425], [5, 2, 4, 0.30098543600001904], [4, 2, 5, 0.003686560999994981], [5, 2, 4, 0.3352309969999965], [4, 2, 3, 0.1172260069999993], [3, 2, 4, 0.019950719000007666], [4, 2, 3, 0.13440519899995707], [3, 2, 0, 0.08434971100001576], [0, 2, 3, 0.02813684400001648], [3, 2, 5, 0.12634548500000164], [5, 2, 4, 0.060887421999950675], [4, 2, 3, 0.0622457769999869], [3, 2, 0, 0.11096086499998137], [0, 2, 3, 0.14221659400004683], [3, 2, 5, 0.060131065999996736], [5, 2, 4, 0.06950855900004171], [4, 2, 3, 0.06217880599996306], [3, 2, 4, 0.047041890000002695], [4, 2, 5, 0.04029200200000105], [5, 2, 4, 0.034693048000008275], [4, 2, 3, 0.044315803000017695], [3, 2, 0, 0.030647960000010244], [0, 2, 3, 0.1126978480000389], [3, 2, 5, 0.04731583700004194], [5, 2, 2, 0.024637991999952646], [2, 2, 5, 0.04329792800001542], [5, 2, 4, 0.4616741880000177], [4, 2, 3, 0.15785666300001822], [3, 2, 0, 0.307100107999986], [0, 2, 3, 0.19424497400001428], [3, 2, 0, 0.18952818799999704], [0, 2, 3, 0.25799556800001255], [3, 2, 5, 0.21936586200001784], [5, 2, 4, 0.14956768500002227], [4, 2, 1, 0.17090346499998077]]
2018_Apr_22_1611#False#False#24#male#17#4#0#1#1.0#3.0#[[0, 0, 4, 0.49113509099998964], [4, 0, 3, 1.6825512689999869], [3, 2, 0, 0.22498298499999692], [0, 2, 5, 0.6510474660000227], [5, 1, 3, 0.3642366600000173], [3, 1, 5, 0.30457821600003854], [5, 1, 4, 0.45589328900001647], [4, 1, 1, 0.28845028899996805]]
2018_Apr_22_1611#False#False#24#male#17#5#0#1#1.0#4.0#[[0, 0, 5, 0.08379235300003529], [5, 2, 4, 0.37999302200000784], [4, 1, 1, 0.5515296570000032]]
2018_Apr_22_1611#False#False#24#male#17#6#0#1#1.0#5.0#[[0, 0, 5, 0.024008732999959648], [5, 2, 4, 0.6430844390000061], [4, 1, 1, 0.2844153440000241]]
2018_Apr_22_1611#False#False#24#male#17#7#0#1#1.0#6.0#[[0, 0, 5, 0.4798189900000125], [5, 2, 4, 0.2953248229999872], [4, 1, 1, 0.1824005160000297]]
2018_Apr_22_1611#False#False#24#male#17#8#0#1#1.0#7.0#[[0, 0, 3, 0.5580820060000065], [3, 1, 4, 1.4588871870000162], [4, 2, 3, 0.3386265009999647], [3, 2, 0, 0.752099687999987], [0, 2, 3, 0.4447081089999756], [3, 2, 0, 0.2936298279999505], [0, 1, 4, 0.3177464099999838], [4, 0, 1, 0.7481652120000035]]
2018_Apr_22_1611#False#False#24#male#17#9#0#1#1.0#8.0#[[0, 0, 3, 0.580396501999985], [3, 2, 0, 2.751641878999976], [0, 1, 4, 0.45001686899996685], [4, 0, 5, 0.2749890519999667], [5, 2, 4, 0.8435235940000325], [4, 1, 1, 0.7408030459999964]]
