TrialNumber#from#to#ran#order#trial_data
1#0#1#1.0#0.0#[[0, 0, 4], [4, 2, 1]]
2#0#1#1.0#1.0#[[0, 1, 4], [4, 2, 3], [3, 2, 4], [4, 2, 3], [3, 0, 0], [0, 1, 3], [3, 1, 4], [4, 0, 1]]
3#2#0#1.0#2.0#[[2, 1, 3], [3, 0, 4], [4, 2, 3], [3, 0, 5], [5, 0, 4], [4, 2, 3], [3, 2, 5], [5, 1, 3], [3, 0, 4], [4, 2, 3], [3, 2, 5], [5, 0, 4], [4, 1, 5], [5, 0, 4], [4, 0, 1], [1, 2, 4], [4, 2, 3], [3, 2, 5], [5, 0, 4], [4, 2, 3], [3, 0, 4], [4, 1, 5], [5, 1, 3], [3, 0, 5], [5, 2, 2], [2, 1, 5], [5, 2, 2], [2, 2, 5], [5, 2, 2], [2, 1, 5], [5, 2, 2], [2, 0, 4], [4, 1, 5], [5, 0, 4], [4, 2, 3], [3, 1, 0]]
4#1#2#1.0#3.0#[[1, 2, 3], [3, 2, 0], [0, 0, 4], [4, 1, 5], [5, 2, 2]]
5#0#1#1.0#4.0#[[0, 2, 3], [3, 0, 0], [0, 0, 5], [5, 0, 4], [4, 2, 3], [3, 0, 4], [4, 0, 1]]
6#2#0#1.0#5.0#[[2, 0, 4], [4, 0, 5], [5, 2, 2], [2, 0, 4], [4, 0, 5], [5, 1, 2], [2, 2, 3], [3, 0, 0]]
7#1#2#1.0#6.0#[[1, 2, 4], [4, 0, 3], [3, 0, 0], [0, 1, 5], [5, 2, 2]]
8#1#2#1.0#7.0#[[1, 2, 4], [4, 1, 5], [5, 2, 2]]
9#1#2#1.0#8.0#[[1, 2, 4], [4, 2, 3], [3, 2, 0], [0, 0, 4], [4, 1, 1], [1, 0, 3], [3, 1, 0], [0, 0, 4], [4, 1, 5], [5, 2, 2]]
10#0#1#1.0#9.0#[[0, 1, 4], [4, 0, 1]]
11#0#1#1.0#10.0#[[0, 1, 5], [5, 0, 3], [3, 0, 4], [4, 2, 3], [3, 2, 5], [5, 0, 4], [4, 0, 1]]
12#2#0#1.0#11.0#[[2, 1, 5], [5, 0, 4], [4, 1, 1], [1, 1, 5], [5, 1, 3], [3, 0, 4], [4, 2, 3], [3, 0, 0]]
13#0#1#1.0#12.0#[[0, 2, 4], [4, 0, 1]]
14#0#1#1.0#13.0#[[0, 0, 5], [5, 0, 2], [2, 0, 4], [4, 0, 1]]
15#1#2#1.0#14.0#[[1, 1, 5], [5, 2, 2]]
16#0#1#1.0#15.0#[[0, 2, 5], [5, 0, 2], [2, 0, 4], [4, 0, 5], [5, 1, 2], [2, 0, 4], [4, 0, 5], [5, 1, 4], [4, 2, 3], [3, 0, 0], [0, 1, 5], [5, 2, 2], [2, 0, 4], [4, 2, 3], [3, 0, 0], [0, 2, 5], [5, 2, 2], [2, 0, 5], [5, 0, 4], [4, 2, 3], [3, 0, 4], [4, 0, 3], [3, 2, 5], [5, 1, 3], [3, 2, 5], [5, 1, 3], [3, 2, 5], [5, 0, 4], [4, 0, 1]]
