TrialNumber#from#to#ran#order#trial_data
1#2#0#1.0#0.0#[[2, 1, 4], [4, 1, 1], [1, 1, 4], [4, 2, 1], [1, 1, 4], [4, 0, 3], [3, 1, 0]]
2#2#0#1.0#1.0#[[2, 1, 3], [3, 0, 0]]
3#0#1#1.0#2.0#[[0, 1, 3], [3, 1, 4], [4, 0, 3], [3, 2, 5], [5, 0, 3], [3, 0, 4], [4, 2, 5], [5, 1, 4], [4, 2, 1]]
4#2#0#1.0#3.0#[[2, 0, 5], [5, 1, 3], [3, 2, 5], [5, 1, 2], [2, 0, 4], [4, 2, 1], [1, 1, 4], [4, 2, 3], [3, 2, 5], [5, 2, 4], [4, 0, 3], [3, 1, 4], [4, 2, 5], [5, 0, 3], [3, 1, 5], [5, 2, 4], [4, 0, 5], [5, 2, 3], [3, 0, 0]]
5#0#1#1.0#4.0#[[0, 1, 5], [5, 2, 4], [4, 0, 5], [5, 1, 2], [2, 1, 4], [4, 2, 1]]
6#0#1#1.0#5.0#[[0, 1, 3], [3, 1, 4], [4, 1, 5], [5, 0, 2], [2, 0, 4], [4, 0, 3], [3, 1, 0], [0, 1, 5], [5, 1, 3], [3, 0, 0], [0, 1, 5], [5, 1, 2], [2, 0, 4], [4, 2, 1]]
7#1#2#1.0#6.0#[[1, 1, 5], [5, 2, 4], [4, 2, 1], [1, 0, 5], [5, 1, 4], [4, 0, 1], [1, 0, 5], [5, 0, 3], [3, 0, 0], [0, 0, 5], [5, 2, 4], [4, 0, 3], [3, 2, 5], [5, 0, 2]]
8#2#0#1.0#7.0#[[2, 2, 3], [3, 0, 0]]
9#0#1#1.0#8.0#[[0, 2, 5], [5, 2, 4], [4, 0, 3], [3, 1, 4], [4, 2, 1]]
10#1#2#1.0#9.0#[[1, 2, 3], [3, 1, 4], [4, 2, 5], [5, 0, 3], [3, 2, 5], [5, 1, 4], [4, 1, 5], [5, 1, 2]]
11#0#1#1.0#10.0#[[0, 2, 5], [5, 2, 4], [4, 0, 5], [5, 0, 3], [3, 1, 5], [5, 2, 4], [4, 0, 3], [3, 0, 0], [0, 0, 4], [4, 1, 3], [3, 0, 0], [0, 1, 3], [3, 2, 4], [4, 1, 5], [5, 0, 3], [3, 0, 0], [0, 1, 3], [3, 1, 4], [4, 2, 1]]
12#0#1#1.0#11.0#[[0, 1, 4], [4, 1, 1]]
13#2#0#1.0#12.0#[[2, 2, 5], [5, 0, 3], [3, 2, 5], [5, 0, 3], [3, 1, 4], [4, 2, 1], [1, 2, 3], [3, 2, 5], [5, 0, 2], [2, 2, 3], [3, 0, 5], [5, 1, 2], [2, 0, 3], [3, 1, 4], [4, 0, 3], [3, 1, 4], [4, 1, 5], [5, 2, 4], [4, 1, 5], [5, 0, 3], [3, 2, 5], [5, 2, 2], [2, 1, 4], [4, 0, 3], [3, 1, 0]]
14#0#1#1.0#13.0#[[0, 1, 4], [4, 0, 1]]
15#2#0#1.0#14.0#[[2, 2, 5], [5, 0, 2], [2, 2, 3], [3, 0, 5], [5, 2, 4], [4, 1, 5], [5, 0, 3], [3, 1, 0]]
16#1#2#1.0#15.0#[[1, 1, 4], [4, 1, 3], [3, 2, 5], [5, 2, 4], [4, 1, 5], [5, 2, 4], [4, 1, 5], [5, 2, 4], [4, 0, 3], [3, 1, 4], [4, 2, 1], [1, 2, 3], [3, 1, 4], [4, 2, 1], [1, 1, 4], [4, 1, 1], [1, 0, 5], [5, 2, 4], [4, 1, 3], [3, 2, 5], [5, 2, 4], [4, 2, 1], [1, 1, 5], [5, 1, 3], [3, 2, 5], [5, 2, 2]]
17#2#0#1.0#16.0#[[2, 2, 3], [3, 1, 5], [5, 2, 4], [4, 0, 3], [3, 0, 0]]
18#0#1#1.0#17.0#[[0, 0, 4], [4, 2, 1]]
19#2#0#1.0#18.0#[[2, 0, 3], [3, 0, 0]]
20#1#2#1.0#19.0#[[1, 0, 5], [5, 1, 2]]
21#2#0#1.0#20.0#[[2, 2, 3], [3, 0, 0]]
22#2#0#1.0#21.0#[[2, 2, 5], [5, 0, 3], [3, 0, 0]]
