date#training#left-handed#age#gender#participant#TrialNumber#from#to#ran#order#trial_data
2018_Apr_28_1052#True#False#22#female#19#1#1#2#1.0#0.0#[[1, 1, 4, 2.3629259939771146], [4, 0, 1, 0.7013712510233745], [1, 2, 3, 2.3163101139944047], [3, 2, 0, 3.3203361179912463], [0, 1, 3, 0.7473764999886043], [3, 1, 5, 0.6081401589908637], [5, 0, 3, 0.6187420079950243], [3, 0, 5, 0.6207081130123697], [5, 2, 3, 2.079085320001468], [3, 2, 4, 0.5732659429777414], [4, 1, 3, 0.3454034960013814], [3, 0, 0, 0.5346376280067489], [0, 1, 4, 0.6121713710017502], [4, 2, 1, 0.693994486995507], [1, 2, 4, 0.341214589017909], [4, 2, 3, 0.4430089310044423], [3, 2, 4, 0.6205169369932264], [4, 1, 3, 0.2626140200300142], [3, 1, 4, 0.5992707299883477], [4, 0, 3, 0.26610547403106466], [3, 0, 0, 10.698432141041849], [0, 2, 4, 7.158425864006858], [4, 0, 1, 2.2677134959958494], [1, 0, 5, 1.2498833930003457], [5, 1, 2, 0.7301841590087861]]
2018_Apr_28_1052#True#False#22#female#19#2#1#2#1.0#1.0#[[1, 2, 3, 1.3631460450123996], [3, 1, 5, 1.5102508130366914], [5, 0, 3, 0.8838450890034437], [3, 0, 0, 0.8671466080122627], [0, 0, 3, 0.6269411770044826], [3, 0, 0, 0.932835396961309], [0, 0, 3, 0.39385734498500824], [3, 0, 5, 0.301556934020482], [5, 0, 2, 0.38879238202935085]]
2018_Apr_28_1052#True#False#22#female#19#3#1#2#1.0#2.0#[[1, 0, 3, 1.6120625109761022], [3, 0, 0, 0.8699093849863857], [0, 1, 5, 0.4457121460000053], [5, 0, 3, 0.9746347939944826], [3, 0, 0, 1.0421417969628237], [0, 0, 4, 0.3390739719616249], [4, 0, 1, 0.2407225320348516], [1, 0, 5, 0.23452652001287788], [5, 0, 3, 0.7405582240317017], [3, 0, 0, 0.41778941702796146], [0, 0, 4, 0.22806094103725627], [4, 0, 1, 0.24657917901640758], [1, 0, 5, 0.2715550920111127], [5, 1, 4, 0.4723909950116649], [4, 1, 3, 0.46462798200082034], [3, 2, 4, 0.5528033209848218], [4, 2, 5, 0.4373505459516309], [5, 1, 2, 0.28721662500174716]]
2018_Apr_28_1052#True#False#22#female#19#4#0#1#1.0#3.0#[[0, 1, 5, 1.6268119139713235], [5, 2, 2, 20.003469085961115], [2, 2, 4, 1.2009258610196412], [4, 2, 5, 0.33923520502867177], [5, 1, 4, 0.5607908049714752], [4, 0, 1, 0.22174010996241122]]
2018_Apr_28_1052#True#False#22#female#19#5#0#1#1.0#4.0#[[0, 0, 3, 1.011867624009028], [3, 1, 5, 1.0780390500440262], [5, 1, 4, 0.5819452640134841], [4, 1, 3, 1.0091599589795806], [3, 1, 5, 0.40346385503653437], [5, 2, 2, 0.3663179409923032], [2, 2, 4, 0.7067299110349268], [4, 2, 1, 0.24128844699589536]]
2018_Apr_28_1052#True#False#22#female#19#6#0#1#1.0#5.0#[[0, 1, 5, 1.663004372967407], [5, 2, 2, 2.254539421002846], [2, 0, 5, 0.7255109949619509], [5, 2, 2, 1.2512519310112111], [2, 1, 3, 0.4756217100075446], [3, 0, 0, 0.3477752960170619], [0, 0, 3, 0.3448498409707099], [3, 0, 4, 0.2135740889934823], [4, 0, 5, 0.05598466203082353], [5, 0, 3, 0.649493026023265], [3, 2, 4, 0.6662321659969166], [4, 2, 3, 0.5704589240485802], [3, 1, 5, 0.14248442597454414], [5, 0, 3, 0.1643967050476931], [3, 0, 0, 0.16092881199438125], [0, 0, 4, 0.0703217820264399], [4, 0, 1, 0.07897862704703584]]
2018_Apr_28_1052#True#False#22#female#19#7#1#2#1.0#6.0#[[1, 0, 5, 1.058747734001372], [5, 0, 3, 0.9790096009965055], [3, 0, 0, 0.7180657800054178], [0, 0, 4, 0.2999466889887117], [4, 1, 3, 0.22698099195258692], [3, 1, 5, 0.3657326929969713], [5, 1, 4, 1.6018175220233388], [4, 1, 3, 0.30737934599164873], [3, 2, 0, 0.1227121059782803], [0, 2, 5, 0.12913339398801327], [5, 2, 4, 0.1830773469991982], [4, 2, 5, 0.09900671400828287], [5, 0, 3, 0.1783780789701268], [3, 0, 0, 0.5024031259818003], [0, 0, 3, 0.23686751403147355], [3, 0, 0, 0.2628277519834228], [0, 1, 5, 0.18354938697302714], [5, 1, 4, 0.24304075498366728], [4, 1, 5, 0.06925833597779274], [5, 1, 4, 0.3097237219917588], [4, 1, 3, 0.26090291200671345], [3, 0, 4, 0.4137737929704599], [4, 0, 1, 0.1281088530085981], [1, 2, 4, 1.1179533659596927], [4, 2, 5, 0.06799933599540964], [5, 2, 2, 0.09271948499372229]]
2018_Apr_28_1052#True#False#22#female#19#8#2#0#1.0#7.0#[[2, 0, 5, 1.160293708962854], [5, 0, 3, 1.236444220005069], [3, 1, 5, 0.35734235402196646], [5, 1, 4, 0.4022544469917193], [4, 1, 5, 0.35726531397085637], [5, 2, 4, 0.3702346910140477], [4, 2, 5, 0.22248502698494121], [5, 2, 2, 0.21690101199783385], [2, 2, 4, 0.5154324040049687], [4, 2, 5, 0.46584937802981585], [5, 2, 2, 0.16201612504664809], [2, 2, 4, 0.4225856350385584], [4, 0, 1, 0.23294271400664002], [1, 0, 5, 0.09867855301126838], [5, 0, 3, 0.0820687779923901], [3, 0, 0, 0.10606332699535415]]
2018_Apr_28_1052#True#False#22#female#19#9#0#1#1.0#8.0#[[0, 1, 5, 1.8773789589758962], [5, 1, 4, 0.18790563801303506], [4, 2, 3, 0.25543530797585845], [3, 2, 4, 0.08882326196180657], [4, 2, 3, 0.19291526899905875], [3, 0, 0, 0.1487396090524271], [0, 0, 3, 0.17783805803628638], [3, 0, 0, 0.12582518003182486], [0, 0, 4, 0.12449094699695706], [4, 1, 3, 0.07497725501889363], [3, 1, 4, 0.3317859040107578], [4, 0, 1, 0.04938171396497637]]
2018_Apr_28_1052#True#False#22#female#19#10#1#2#1.0#9.0#[[1, 2, 3, 0.7426670009735972], [3, 2, 4, 1.1796594820334576], [4, 0, 1, 0.5665941729675978], [1, 0, 5, 0.37059493496781215], [5, 0, 2, 0.30292731703957543]]
2018_Apr_28_1052#True#False#22#female#19#11#2#0#1.0#10.0#[[2, 1, 4, 0.40991577197564766], [4, 2, 5, 1.2048859680071473], [5, 2, 2, 0.27079754299484193], [2, 2, 4, 0.3434061190346256], [4, 0, 1, 0.33315871900413185], [1, 0, 5, 0.20310348097700626], [5, 1, 4, 0.13409086200408638], [4, 1, 3, 0.14805648004403338], [3, 1, 5, 0.23349185596453026], [5, 0, 3, 1.6672596700373106], [3, 0, 0, 0.2738622770411894]]
2018_Apr_28_1052#True#False#22#female#19#12#2#0#1.0#11.0#[[2, 2, 5, 3.246021339960862], [5, 2, 2, 0.6924057889846154], [2, 0, 5, 0.419980262988247], [5, 0, 3, 0.23009769903728738], [3, 1, 0, 0.24012575997039676]]
2018_Apr_28_1052#True#False#22#female#19#13#0#1#1.0#12.0#[[0, 0, 3, 5.421605687995907], [3, 1, 5, 0.7223172369995154], [5, 2, 2, 0.5520903270225972], [2, 2, 4, 0.6928666610037908], [4, 2, 1, 0.3963276189751923]]
2018_Apr_28_1052#True#False#22#female#19#14#2#0#1.0#13.0#[[2, 2, 4, 0.6190370499971323], [4, 0, 1, 0.37291859899414703], [1, 0, 5, 1.3535095230326988], [5, 0, 3, 0.22128362901275977], [3, 1, 5, 0.09580836998065934], [5, 1, 4, 0.015309201029594988], [4, 1, 1, 0.29794289701385424], [1, 2, 3, 0.08910170500166714], [3, 2, 4, 0.04089384799590334], [4, 2, 5, 0.0510985009605065], [5, 2, 2, 0.13256335497135296], [2, 2, 4, 0.7464390990207903], [4, 0, 1, 0.34286990796681494], [1, 1, 3, 0.2688748119981028], [3, 1, 5, 0.2770968939876184], [5, 1, 4, 0.29362837999360636], [4, 1, 3, 0.3975804829970002], [3, 1, 5, 0.2085862520034425], [5, 2, 2, 0.15565751999383792], [2, 2, 4, 0.23274478496750817], [4, 2, 5, 0.3306483250344172], [5, 2, 3, 0.12818764901021495], [3, 2, 4, 0.5901851989910938], [4, 2, 5, 0.7776821670122445], [5, 2, 2, 0.661227261996828], [2, 2, 3, 0.9898147190106101], [3, 2, 0, 0.12068433105014265]]
2018_Apr_28_1052#True#False#22#female#19#15#2#0#1.0#14.0#[[2, 0, 3, 1.8511880160076544], [3, 1, 0, 1.282458937028423]]
