date#training#left-handed#age#gender#participant#TrialNumber#from#to#ran#order#trial_data
2018_Apr_29_1000#True#False#21#female#27#1#1#2#1.0#0.0#[[1, 2, 3, 24.144280073000118], [3, 2, 4, 4.651673546002712], [4, 0, 1, 2.039906707999762], [1, 0, 4, 3.191544129047543], [4, 0, 1, 1.74408473999938], [1, 0, 4, 5.652277247980237], [4, 0, 3, 3.6635410910239443], [3, 0, 5, 4.14078337099636], [5, 2, 3, 2.734009790001437], [3, 1, 0, 1.793286714993883], [0, 1, 5, 2.843407327949535], [5, 0, 4, 2.050202864978928], [4, 1, 5, 2.8174502269830555], [5, 1, 2, 1.2246499790344387]]
2018_Apr_29_1000#True#False#21#female#27#2#1#2#1.0#1.0#[[1, 1, 3, 4.518004846991971], [3, 0, 0, 1.4878292999928817], [0, 0, 4, 2.1100273790070787], [4, 1, 3, 1.7953252739971504], [3, 0, 5, 1.8133750630076975], [5, 1, 2, 1.214910195034463]]
2018_Apr_29_1000#True#False#21#female#27#3#0#1#1.0#2.0#[[0, 0, 3, 5.235696106974501], [3, 1, 0, 2.73621516500134], [0, 1, 3, 1.3232136870501563], [3, 1, 0, 2.4244193990016356], [0, 0, 4, 0.8486383490380831], [4, 1, 5, 1.5128761820378713], [5, 2, 2, 4.134456277999561], [2, 2, 3, 2.2239415450021625], [3, 2, 4, 2.0321654730360024], [4, 2, 1, 1.9279492719797418]]
2018_Apr_29_1000#True#False#21#female#27#4#1#2#1.0#3.0#[[1, 0, 4, 11.624295134970453], [4, 0, 3, 1.438023956026882], [3, 0, 0, 3.326380584971048], [0, 1, 4, 0.865465888986364], [4, 1, 5, 1.3214251549798064], [5, 0, 2, 1.0705814599641599]]
2018_Apr_29_1000#True#False#21#female#27#5#2#0#1.0#4.0#[[2, 2, 3, 4.561934261000715], [3, 2, 4, 2.0581864700070582], [4, 0, 3, 2.8092585150152445], [3, 2, 4, 1.0337376209790818], [4, 1, 5, 0.6985000160057098], [5, 2, 2, 1.0729891429655254], [2, 2, 3, 2.2490314340102486], [3, 2, 4, 1.0958061370183714], [4, 2, 1, 3.0544953090138733], [1, 2, 5, 1.444375630991999], [5, 0, 4, 2.101057800988201], [4, 2, 1, 1.6019675389979966], [1, 0, 4, 3.6114789220155217], [4, 2, 1, 1.0111702419817448], [1, 2, 5, 1.0213048880104907], [5, 2, 3, 1.4628705420182087], [3, 2, 4, 0.9098424020339735], [4, 2, 1, 2.1246276370366104], [1, 1, 3, 1.4089298550388776], [3, 2, 0, 0.6587351000052877]]
2018_Apr_29_1000#True#False#21#female#27#6#0#1#1.0#5.0#[[0, 0, 5, 15.239104440959636], [5, 0, 2, 2.4807334700017236], [2, 1, 5, 0.7578387890243903], [5, 0, 2, 0.8987749330117367], [2, 1, 5, 2.2970426080282778], [5, 1, 2, 0.7498169080354273], [2, 0, 4, 0.5299867150024511], [4, 0, 5, 1.8317223750054836], [5, 1, 2, 0.3120338400476612], [2, 1, 5, 0.5262059270171449], [5, 0, 4, 0.5086630280129611], [4, 1, 5, 0.6035421320120804], [5, 1, 2, 2.41403134400025], [2, 1, 5, 1.5581192130339332], [5, 1, 2, 0.593686573964078], [2, 0, 5, 0.2852691999869421], [5, 0, 2, 0.5810019039781764], [2, 0, 5, 0.6324057599995285], [5, 0, 4, 0.8257459829910658], [4, 2, 1, 0.6117758100153878]]
2018_Apr_29_1000#True#False#21#female#27#7#0#1#1.0#6.0#[[0, 2, 3, 1.985637856007088], [3, 1, 5, 2.0672919650096446], [5, 2, 3, 0.8497999819810502], [3, 2, 4, 4.202306388004217], [4, 2, 5, 1.7050689969910309], [5, 2, 3, 0.8864873929996975], [3, 2, 0, 0.7816955689922906], [0, 2, 3, 1.8968260019901209], [3, 1, 5, 0.3660548580228351], [5, 2, 3, 0.5464289819938131], [3, 2, 4, 0.7992218799772672], [4, 0, 3, 0.6417527080047876], [3, 2, 5, 0.954977048037108], [5, 2, 3, 0.7195415089954622], [3, 2, 4, 1.6132746649673209], [4, 1, 3, 0.8704446060000919], [3, 2, 4, 0.8062220660503954], [4, 2, 1, 0.6406753939809278]]
2018_Apr_29_1000#True#False#21#female#27#8#1#2#1.0#7.0#[[1, 0, 4, 3.933852816990111], [4, 0, 3, 4.119340518023819], [3, 1, 5, 1.433828029956203], [5, 0, 4, 2.425973977020476], [4, 1, 5, 0.570205727010034], [5, 1, 2, 1.734252062975429]]
2018_Apr_29_1000#True#False#21#female#27#9#0#1#1.0#8.0#[[0, 2, 4, 3.1502284110174514], [4, 2, 1, 2.7759968519676477]]
2018_Apr_29_1000#True#False#21#female#27#10#2#0#1.0#9.0#[[2, 2, 5, 6.6693233589758165], [5, 2, 4, 2.566520437016152], [4, 2, 1, 1.1365321589983068], [1, 1, 4, 3.125194697990082], [4, 1, 5, 0.6964149120030925], [5, 0, 4, 0.5192072210484184], [4, 0, 3, 0.9334872740437277], [3, 0, 5, 1.514380820968654], [5, 0, 4, 1.0073798390221782], [4, 2, 1, 0.8099213870009407], [1, 2, 5, 0.572380374011118], [5, 2, 3, 1.480377309024334], [3, 2, 4, 0.838859056995716], [4, 2, 3, 1.1840965280425735], [3, 1, 0, 0.4429221519967541]]
2018_Apr_29_1000#True#False#21#female#27#11#2#0#1.0#10.0#[[2, 2, 3, 3.0001798039884306], [3, 2, 5, 0.5361464889720082], [5, 1, 2, 2.309567568998318], [2, 2, 4, 0.8824145949911326], [4, 2, 3, 0.2687959800241515], [3, 1, 0, 1.0210841379594058]]
2018_Apr_29_1000#True#False#21#female#27#12#1#2#1.0#11.0#[[1, 0, 4, 8.842607330007013], [4, 1, 3, 1.722849152982235], [3, 0, 5, 1.6634471039869823], [5, 1, 2, 0.3183010059874505]]
