date#training#left-handed#age#gender#participant#TrialNumber#from#to#ran#order#trial_data
2018_Apr_15_2057#True#False#19#male#9#1#1#2#1.0#0.0#[[1, 2, 3, 3.144848437048495], [3, 2, 5, 9.195366557920352], [5, 2, 4, 3.3651212418917567], [4, 2, 3, 8.118119137827307], [3, 0, 4, 5.220443692058325], [4, 1, 1, 4.369382811943069], [1, 1, 4, 9.841306969989091], [4, 1, 3, 4.2326544020324945], [3, 1, 5, 3.797606294043362], [5, 1, 4, 2.3252304431516677], [4, 1, 3, 1.9935992490500212], [3, 1, 5, 2.523603771813214], [5, 1, 2, 8.951372696086764]]
2018_Apr_15_2057#True#False#19#male#9#2#2#0#1.0#1.0#[[2, 2, 5, 1.0390835599973798], [5, 2, 4, 4.816186293028295], [4, 2, 3, 4.33410605089739], [3, 2, 0, 3.079309071879834]]
2018_Apr_15_2057#True#False#19#male#9#3#1#2#1.0#2.0#[[1, 1, 3, 0.680541583802551], [3, 1, 0, 2.1035499221179634], [0, 1, 5, 2.516907721059397], [5, 1, 2, 1.7367640598677099]]
2018_Apr_15_2057#True#False#19#male#9#4#0#1#1.0#3.0#[[0, 2, 3, 2.632657750044018], [3, 2, 0, 2.2875360529869795], [0, 2, 3, 2.01337903784588], [3, 2, 5, 1.573604734847322], [5, 0, 3, 2.120862594107166], [3, 0, 4, 1.6132607960607857], [4, 0, 5, 1.2940238020382822], [5, 0, 3, 1.2445350801572204], [3, 0, 0, 1.381206426071003], [0, 0, 4, 1.8718364289961755], [4, 0, 5, 1.2784526399336755], [5, 1, 2, 1.798113539116457], [2, 1, 3, 1.9353268120903522], [3, 1, 5, 1.075221641920507], [5, 1, 2, 1.147005318896845], [2, 1, 3, 1.2789092189632356], [3, 1, 4, 1.1184526670258492], [4, 1, 3, 2.7161629300098866], [3, 2, 0, 1.071573823923245], [0, 2, 3, 1.0069346909876913], [3, 2, 0, 1.209599856985733], [0, 2, 3, 0.05962411384098232], [3, 2, 0, 0.21301812096498907], [0, 2, 3, 0.24747860804200172], [3, 2, 5, 0.25654186587780714], [5, 2, 4, 0.38567391387186944], [4, 2, 1, 5.3892371179535985]]
2018_Apr_15_2057#True#False#19#male#9#5#0#1#1.0#4.0#[[0, 2, 3, 1.2951352240052074], [3, 2, 0, 2.077667186036706], [0, 2, 3, 2.156313795829192], [3, 2, 5, 4.0633948689792305], [5, 2, 2, 0.7800714720506221], [2, 2, 5, 1.1594947120174766], [5, 2, 3, 0.7955889939330518], [3, 2, 5, 2.6859582788310945], [5, 2, 4, 1.123078079894185], [4, 0, 5, 1.0007665851153433], [5, 0, 3, 1.0748868908267468], [3, 0, 4, 1.0585920070298016], [4, 0, 5, 0.8426136369816959], [5, 0, 3, 0.9237794040236622], [3, 0, 0, 0.6337649051565677], [0, 0, 4, 1.5471451699268073], [4, 0, 5, 1.1107787489891052], [5, 1, 4, 1.1810282398946583], [4, 1, 3, 1.1122005828656256], [3, 1, 5, 0.6300382609479129], [5, 1, 2, 0.19136933889240026], [2, 1, 4, 0.5629871210549027], [4, 1, 3, 0.41541124880313873], [3, 1, 5, 0.4095400001388043], [5, 1, 4, 0.47668500803411007], [4, 1, 3, 0.49288156698457897], [3, 1, 5, 0.20434509892947972], [5, 1, 2, 0.13559535797685385], [2, 1, 3, 0.5016891330014914], [3, 1, 5, 3.1244437429122627], [5, 1, 2, 0.35983034293167293], [2, 1, 3, 1.8767713659908623], [3, 1, 5, 0.6276060899253935], [5, 2, 3, 0.7573059520218521], [3, 2, 0, 0.5540861720219254], [0, 2, 4, 0.7747406479902565], [4, 2, 3, 0.45874690683558583], [3, 2, 0, 0.49962716712616384], [0, 2, 4, 0.3546522918622941], [4, 2, 1, 0.22352665406651795]]
2018_Apr_15_2057#True#False#19#male#9#6#0#1#1.0#5.0#[[0, 2, 4, 5.237869828939438], [4, 1, 3, 2.618103601038456], [3, 1, 5, 1.001823137048632], [5, 1, 3, 1.5482005379162729], [3, 1, 5, 1.191776952939108], [5, 0, 3, 1.1146711672190577], [3, 0, 0, 0.848614543909207], [0, 0, 4, 1.0165188671089709], [4, 0, 5, 2.13043445488438], [5, 0, 3, 1.9258613199926913], [3, 0, 0, 1.0985171149950475], [0, 0, 4, 1.3848113261628896], [4, 0, 5, 1.2513676839880645], [5, 2, 2, 2.683658994967118], [2, 2, 5, 0.848526757908985], [5, 2, 2, 0.7849054341204464], [2, 2, 4, 1.2519889120012522], [4, 2, 1, 1.7160344538278878]]
2018_Apr_15_2057#True#False#19#male#9#7#0#1#1.0#6.0#[[0, 0, 4, 1.5246302378363907], [4, 2, 1, 0.42579254088923335]]
2018_Apr_15_2057#True#False#19#male#9#8#2#0#1.0#7.0#[[2, 2, 5, 0.951887521892786], [5, 0, 3, 0.6280740050133318], [3, 0, 4, 1.8702107379212976], [4, 0, 3, 0.8448257511481643], [3, 0, 4, 2.061963523970917], [4, 2, 1, 1.477065903833136], [1, 2, 3, 1.8444630168378353], [3, 2, 0, 1.3002114528790116]]
2018_Apr_15_2057#True#False#19#male#9#9#1#2#1.0#8.0#[[1, 0, 5, 0.7339178798720241], [5, 0, 3, 2.0191968041472137], [3, 0, 4, 1.027576840016991], [4, 0, 5, 0.701315256068483], [5, 1, 2, 1.2919623500201851]]
2018_Apr_15_2057#True#False#19#male#9#10#2#0#1.0#9.0#[[2, 2, 3, 3.0455337779130787], [3, 2, 4, 1.0602820320054889], [4, 2, 1, 1.4684537420980632], [1, 2, 4, 1.9475387770216912], [4, 2, 1, 1.2865885021165013], [1, 0, 3, 1.8214374717790633], [3, 0, 0, 0.7981000100262463]]
2018_Apr_15_2057#True#False#19#male#9#11#2#0#1.0#10.0#[[2, 0, 5, 2.3482992839999497], [5, 0, 3, 0.7912968809250742], [3, 0, 4, 0.6182438940741122], [4, 2, 1, 3.908456723904237], [1, 2, 3, 0.9994861159939319], [3, 0, 4, 1.4897945770062506], [4, 1, 3, 1.328370105009526], [3, 0, 4, 1.597395241027698], [4, 1, 1, 1.7752456420566887], [1, 1, 4, 0.6579681669827551], [4, 1, 3, 1.2745630729477853], [3, 0, 4, 1.0257942168973386], [4, 2, 1, 1.1154716541059315], [1, 2, 3, 0.8012724400032312], [3, 0, 4, 1.2354479299392551], [4, 2, 1, 0.7562282599974424], [1, 2, 3, 1.104933621129021], [3, 2, 5, 3.863247792934999], [5, 2, 4, 2.6042448130901903], [4, 2, 5, 1.2205617181025445], [5, 2, 4, 1.038085845997557], [4, 2, 5, 1.39900755090639], [5, 2, 3, 0.4249856451060623], [3, 2, 0, 0.027128787012770772]]
2018_Apr_15_2057#True#False#19#male#9#12#2#0#1.0#11.0#[[2, 2, 5, 2.465537202078849], [5, 2, 4, 0.8394589649979025], [4, 2, 5, 0.6806966180447489], [5, 2, 4, 0.5203484678640962], [4, 2, 1, 0.4224120080471039], [1, 2, 3, 0.7446110888849944], [3, 2, 0, 1.3574028201401234]]
2018_Apr_15_2057#True#False#19#male#9#13#1#2#1.0#12.0#[[1, 2, 4, 1.9648123099468648], [4, 2, 3, 1.079093987122178], [3, 1, 5, 2.1662923200055957], [5, 1, 2, 0.7926854959223419]]
2018_Apr_15_2057#True#False#19#male#9#14#0#1#1.0#13.0#[[0, 2, 3, 0.6157528718467802], [3, 0, 4, 4.009832990122959], [4, 2, 1, 0.22479747608304024]]
2018_Apr_15_2057#True#False#19#male#9#15#1#2#1.0#14.0#[[1, 0, 5, 1.5429427679628134], [5, 0, 3, 0.6670873761177063], [3, 1, 5, 0.4269603448919952], [5, 0, 2, 1.716881096828729]]
