date#training#left-handed#age#gender#participant#TrialNumber#from#to#ran#order#trial_data
2018_Apr_28_0956#True#False#22#female#18#1#0#1#1.0#0.0#[[0, 2, 4, 1.4835629090084694], [4, 2, 5, 0.4979076139861718], [5, 2, 3, 0.5527650460135192], [3, 2, 5, 0.5175854110275395], [5, 1, 3, 0.4918878030148335], [3, 0, 0, 1.4834920979919843], [0, 0, 4, 0.27367684099590406], [4, 0, 3, 0.34621354000410065], [3, 0, 4, 0.4633973610471003], [4, 2, 3, 0.4313650479889475], [3, 2, 5, 0.17710005503613502], [5, 2, 4, 0.3416462179739028], [4, 2, 5, 0.06742205301998183], [5, 2, 3, 0.18022040597861633], [3, 2, 5, 0.45622248499421403], [5, 0, 3, 0.1848100750357844], [3, 0, 4, 0.3890445859869942], [4, 0, 3, 0.26483184000244364], [3, 0, 4, 0.18496976600727066], [4, 0, 3, 0.44514113501645625], [3, 0, 5, 0.3505324780126102], [5, 0, 4, 0.20366979099344462], [4, 0, 3, 0.3347457579802722], [3, 0, 4, 0.33237998199183494], [4, 1, 1, 0.602404295001179]]
2018_Apr_28_0956#True#False#22#female#18#2#1#2#1.0#1.0#[[1, 0, 3, 0.7208299720077775], [3, 0, 4, 1.7266845249687321], [4, 0, 3, 1.5314197589759715], [3, 0, 4, 1.031952842953615], [4, 2, 5, 0.6249010500032455], [5, 2, 3, 0.5786801359499805], [3, 2, 4, 0.6462080299970694], [4, 2, 5, 0.5992312930175103], [5, 2, 3, 0.5056410959805362], [3, 1, 0, 0.44861113699153066], [0, 1, 4, 0.08143496402772143], [4, 1, 3, 0.03379744302947074], [3, 1, 0, 0.2598179940250702], [0, 1, 5, 0.5089462129981257], [5, 0, 4, 0.2999570589745417], [4, 0, 3, 0.09845443797530606], [3, 0, 4, 0.16977816901635379], [4, 0, 3, 0.702651372004766], [3, 1, 0, 0.48534930194728076], [0, 1, 5, 0.11675714299781248], [5, 1, 4, 0.24346087500452995], [4, 1, 1, 0.15698492497904226], [1, 1, 4, 0.026793304015882313], [4, 1, 3, 0.19717100803973153], [3, 1, 0, 0.264556625043042], [0, 1, 5, 0.20100492401979864], [5, 1, 4, 0.34858923900173977], [4, 1, 1, 0.25735940103186294], [1, 1, 5, 0.18652878399007022], [5, 1, 3, 0.18231651897076517], [3, 1, 0, 0.1622232310473919], [0, 1, 4, 0.5265809629927389], [4, 2, 5, 0.5008006260031834], [5, 2, 3, 0.3877237930428237], [3, 2, 5, 0.31168801902094856], [5, 2, 3, 0.3745970339514315], [3, 2, 4, 0.24306639796122909], [4, 2, 5, 0.3167085819877684], [5, 2, 3, 0.10708803799934685], [3, 2, 4, 0.28256532398518175], [4, 2, 5, 0.42642203997820616], [5, 2, 3, 0.42862500803312287], [3, 2, 0, 0.23023598099825904], [0, 2, 3, 0.4719995519844815], [3, 2, 5, 0.2324074489879422], [5, 2, 3, 0.5302518570097163], [3, 2, 5, 1.0554349980084226], [5, 2, 3, 0.23998176003806293], [3, 2, 4, 0.2978272109758109], [4, 0, 3, 0.440696224977728], [3, 0, 4, 0.6744821399915963], [4, 0, 3, 0.44243783003184944], [3, 0, 4, 0.36414986301679164], [4, 0, 3, 0.6084356339997612], [3, 0, 4, 0.3792598980362527], [4, 0, 5, 0.7586791460053064], [5, 0, 3, 0.8034897519974038], [3, 0, 4, 1.3978140560211614], [4, 0, 3, 0.26375341502716765], [3, 0, 4, 1.312159433029592], [4, 0, 3, 0.8621767760487273], [3, 2, 5, 0.1504353919881396], [5, 2, 4, 0.37994117400376126], [4, 2, 3, 0.11148214899003506], [3, 2, 5, 0.2062283999985084], [5, 2, 3, 0.3372490069596097], [3, 2, 4, 0.6390410849708132], [4, 2, 3, 0.3605743410298601], [3, 2, 4, 0.14951283996924758], [4, 2, 5, 0.16283016797387972], [5, 1, 2, 0.3592979999957606]]
2018_Apr_28_0956#True#False#22#female#18#3#1#2#1.0#2.0#[[1, 0, 5, 0.6560964369564317], [5, 0, 2, 2.176937579002697]]
2018_Apr_28_0956#True#False#22#female#18#4#0#1#1.0#3.0#[[0, 0, 5, 0.5667659190366976], [5, 0, 3, 1.1871060549747199], [3, 0, 5, 1.5097662979969755], [5, 2, 3, 0.7795870180125348], [3, 2, 0, 0.5346370550105348], [0, 2, 3, 0.6442941169952974], [3, 2, 5, 0.6617155910353176], [5, 1, 3, 0.630544084997382], [3, 1, 0, 0.3754280370194465], [0, 1, 4, 0.284132483007852], [4, 1, 1, 0.51582203397993]]
2018_Apr_28_0956#True#False#22#female#18#5#0#1#1.0#4.0#[[0, 0, 4, 0.7015937299584039], [4, 2, 5, 1.1164939329610206], [5, 2, 3, 0.6818795290309936], [3, 1, 0, 0.737184414989315], [0, 1, 5, 0.27846921200398356], [5, 1, 4, 0.294026605959516], [4, 1, 3, 0.5100852890172973], [3, 1, 0, 0.33297723601572216], [0, 0, 4, 0.4026015550480224], [4, 0, 3, 0.2216636739904061], [3, 0, 0, 0.23992308403830975], [0, 0, 3, 0.3377209210302681], [3, 2, 5, 0.14384680695366114], [5, 2, 2, 0.2214573149685748], [2, 1, 4, 0.4241575709893368], [4, 2, 5, 0.6105673849815503], [5, 2, 3, 0.23736689903307706], [3, 2, 5, 0.27920310699846596], [5, 2, 3, 0.23881013900972903], [3, 2, 5, 0.2884782869950868], [5, 2, 3, 0.08054618601454422], [3, 2, 5, 0.09650545998010784], [5, 2, 3, 0.11986253602663055], [3, 1, 0, 0.07820968003943563], [0, 1, 4, 0.6304550130153075], [4, 1, 3, 0.11998926702653989], [3, 1, 0, 0.2706546079716645], [0, 0, 5, 0.10282770404592156], [5, 2, 4, 0.69402309297584], [4, 1, 1, 0.5416293420130387]]
2018_Apr_28_0956#True#False#22#female#18#6#0#1#1.0#5.0#[[0, 0, 4, 1.5030792339821346], [4, 0, 5, 1.3325133379548788], [5, 0, 3, 1.8091984739876352], [3, 0, 0, 0.8662987150019035], [0, 2, 5, 0.33822032896569], [5, 2, 3, 0.8160835069720633], [3, 2, 0, 0.4496632370282896], [0, 2, 3, 0.25858561001950875], [3, 1, 0, 0.8280184649629518], [0, 1, 5, 0.40585115796420723], [5, 1, 2, 0.3048025700263679], [2, 1, 5, 0.3438488800311461], [5, 1, 4, 0.7176830929820426], [4, 0, 5, 0.867458930995781], [5, 0, 3, 0.25108575099147856], [3, 2, 5, 1.3244311269954778], [5, 2, 3, 0.30577725201146677], [3, 2, 5, 0.10482738300925121], [5, 2, 3, 0.1440379249979742], [3, 1, 5, 0.1581585090025328], [5, 1, 2, 0.33148008899297565], [2, 1, 3, 0.07309922901913524], [3, 1, 0, 0.04986481700325385], [0, 1, 5, 0.027160746976733208], [5, 1, 3, 0.08609866100596264], [3, 0, 0, 0.19787609699415043], [0, 0, 4, 0.12904666102258489], [4, 0, 3, 0.4072841290035285], [3, 2, 5, 0.23407751304330304], [5, 2, 3, 0.7638829989591613], [3, 2, 5, 0.18377368501387537], [5, 2, 3, 0.24362671398557723], [3, 1, 0, 0.2936170609900728], [0, 1, 4, 0.7091009519645013], [4, 0, 3, 1.4281212799833156], [3, 0, 4, 0.42918956303037703], [4, 0, 3, 0.19067192799411714], [3, 0, 5, 0.17075859796022996], [5, 0, 4, 0.10324854799546301], [4, 0, 3, 0.22263060603290796], [3, 2, 5, 0.1290277829975821], [5, 2, 3, 0.054862055054400116], [3, 2, 5, 1.0324802090181038], [5, 2, 3, 0.34378322900738567], [3, 2, 5, 0.4375856979750097], [5, 2, 3, 1.1110929140122607], [3, 2, 4, 0.6693429970182478], [4, 1, 1, 0.4614797540125437]]
2018_Apr_28_0956#True#False#22#female#18#7#1#2#1.0#6.0#[[1, 0, 3, 1.8093881239765324], [3, 0, 4, 1.3468302569817752], [4, 0, 1, 0.9026200670050457], [1, 0, 3, 1.5089935770374723], [3, 0, 5, 0.722663800988812], [5, 0, 4, 0.8409767969860695], [4, 2, 5, 0.34595225600060076], [5, 2, 4, 0.40697617596015334], [4, 2, 5, 0.24991126003442332], [5, 2, 3, 0.24300674599362537], [3, 2, 5, 0.30101314099738374], [5, 1, 4, 0.6522774680051953], [4, 1, 5, 0.22063969599548727], [5, 1, 2, 0.11134872899856418]]
2018_Apr_28_0956#True#False#22#female#18#8#2#0#1.0#7.0#[[2, 0, 3, 0.6574831110192463], [3, 0, 0, 1.3384411060251296]]
2018_Apr_28_0956#True#False#22#female#18#9#2#0#1.0#8.0#[[2, 0, 5, 1.4505592919886112], [5, 0, 4, 0.7066199429682456], [4, 0, 3, 1.088878452021163], [3, 0, 4, 0.7439891850226559], [4, 2, 5, 0.5410824000136927], [5, 2, 3, 0.4586919320281595], [3, 2, 5, 0.3316715680412017], [5, 2, 3, 0.41745289199752733], [3, 1, 4, 2.6276245759800076], [4, 1, 1, 0.3074560679960996], [1, 1, 5, 0.48256518301786855], [5, 1, 2, 0.30594604497309774], [2, 1, 5, 0.3133268930250779], [5, 1, 3, 0.30357607401674613], [3, 1, 0, 0.3186475859838538]]
