date#training#left-handed#age#gender#participant#TrialNumber#from#to#ran#order#trial_data
2018_Apr_28_2008#True#False#20#female#25#1#1#2#1.0#0.0#[[1, 2, 4, 6.226064880960621], [4, 2, 3, 4.981760827999096], [3, 1, 4, 4.828897998959292], [4, 0, 1, 4.146317668957636], [1, 0, 5, 3.41953100298997], [5, 0, 3, 2.6987463289988227], [3, 0, 5, 1.8870186169515364], [5, 2, 2, 0.6770715630264021]]
2018_Apr_28_2008#True#False#20#female#25#2#0#1#1.0#1.0#[[0, 2, 4, 5.048744098981842], [4, 1, 5, 2.173197308962699], [5, 0, 4, 1.1114149459754117], [4, 2, 3, 3.765844182984438], [3, 0, 5, 1.854026071028784], [5, 1, 3, 1.5975052959984168], [3, 0, 5, 1.9352784489747137], [5, 2, 2, 0.6829673629836179], [2, 2, 4, 2.0583252469659783], [4, 2, 5, 1.8892558260122314], [5, 0, 4, 2.0234926370321773], [4, 0, 1, 1.9919509869650938]]
2018_Apr_28_2008#True#False#20#female#25#3#2#0#1.0#2.0#[[2, 2, 5, 2.0935433669947088], [5, 0, 4, 1.1072012360091321], [4, 0, 1, 1.8892638700199313], [1, 0, 5, 1.2152628669864498], [5, 1, 3, 1.0972304449533112], [3, 0, 5, 0.9189337000134401], [5, 2, 2, 0.20462069299537688], [2, 2, 4, 1.2478973909746855], [4, 2, 3, 1.8478390709497035], [3, 0, 4, 0.6470562249887735], [4, 0, 1, 1.5997605869779363], [1, 0, 5, 0.7294840699760243], [5, 1, 3, 0.5665816810214892], [3, 0, 4, 0.906799845979549], [4, 0, 1, 1.8811843190342188], [1, 0, 5, 0.8151736200088635], [5, 2, 2, 0.15302078798413277], [2, 2, 4, 0.7023054320015945], [4, 2, 3, 0.36514794401591644], [3, 0, 5, 0.737527632038109], [5, 1, 3, 0.4546828939928673], [3, 1, 4, 0.3118455020012334], [4, 0, 1, 0.613975043001119], [1, 0, 5, 0.6401463039801456], [5, 2, 3, 0.6014086289796978], [3, 0, 4, 0.628367070981767], [4, 0, 1, 1.0621011179755442], [1, 2, 3, 0.7186638960265554], [3, 0, 0, 0.7963962130015716]]
2018_Apr_28_2008#True#False#20#female#25#4#2#0#1.0#3.0#[[2, 2, 4, 0.5949487290345132], [4, 2, 3, 1.8775516240275465], [3, 1, 4, 1.1002064049826004], [4, 2, 3, 1.3942322520306334], [3, 0, 5, 0.6608764919801615], [5, 0, 4, 1.837573831959162], [4, 2, 3, 1.0375952839967795], [3, 0, 5, 0.5104056769632734], [5, 1, 3, 0.6453386160428636], [3, 0, 5, 0.5420618589851074], [5, 2, 2, 0.09158608998404816], [2, 2, 4, 0.6756286769523285], [4, 0, 3, 1.4033427530084737], [3, 0, 5, 0.5495971369673498], [5, 2, 3, 0.17821067903423682], [3, 2, 0, 0.0702498439932242]]
2018_Apr_28_2008#True#False#20#female#25#5#0#1#1.0#4.0#[[0, 1, 5, 2.114586887997575], [5, 0, 2, 0.8787215009797364], [2, 2, 4, 0.8219967720215209], [4, 2, 3, 0.8879272660124116], [3, 0, 5, 0.4949845510418527], [5, 0, 4, 0.7417440779972821], [4, 0, 5, 0.9311446400242858], [5, 0, 4, 0.7920348559855483], [4, 1, 5, 0.1954018379910849], [5, 0, 2, 0.638561774045229], [2, 2, 4, 0.3120166119770147], [4, 2, 3, 1.0461739749880508], [3, 0, 5, 0.598756400984712], [5, 0, 4, 0.6172904609702528], [4, 2, 5, 0.6192809020285495], [5, 0, 4, 0.43749833200126886], [4, 1, 3, 0.6232423619949259], [3, 0, 5, 0.48922042798949406], [5, 0, 4, 1.304563227982726], [4, 0, 1, 0.9988560060155578]]
2018_Apr_28_2008#True#False#20#female#25#6#0#1#1.0#5.0#[[0, 2, 5, 2.1086742970510386], [5, 0, 2, 0.5775791740161367], [2, 2, 4, 0.7261332689668052], [4, 0, 1, 0.4435371069703251]]
2018_Apr_28_2008#True#False#20#female#25#7#1#2#1.0#6.0#[[1, 0, 5, 0.48897282098187134], [5, 2, 2, 0.7125034750206396]]
2018_Apr_28_2008#True#False#20#female#25#8#2#0#1.0#7.0#[[2, 2, 4, 0.9544153610477224], [4, 0, 1, 0.8067440090235323], [1, 0, 5, 0.5373833350022323], [5, 2, 2, 0.3985479170223698], [2, 2, 5, 0.3294208800070919], [5, 1, 4, 0.5514474380179308], [4, 0, 1, 0.4200286729610525], [1, 0, 5, 0.4944356149644591], [5, 1, 2, 0.33398264297284186], [2, 1, 3, 0.07578699401346967], [3, 1, 4, 0.7567527589853853], [4, 1, 1, 0.7932364789885469], [1, 0, 5, 1.2284469039877877], [5, 0, 2, 0.7415606139693409], [2, 0, 5, 0.6993668859940954], [5, 0, 4, 0.3615058669820428], [4, 0, 1, 0.3579651750042103], [1, 2, 3, 0.13101161498343572], [3, 2, 4, 0.35302810004213825], [4, 2, 3, 0.2377802289556712], [3, 1, 4, 0.23192248801933601], [4, 1, 1, 0.17750979401171207], [1, 0, 5, 0.2534556789905764], [5, 0, 4, 0.6306728629861027], [4, 0, 1, 0.2799118449911475], [1, 0, 5, 0.2960741690476425], [5, 2, 2, 0.7590044040116481], [2, 2, 5, 0.619668451952748], [5, 2, 4, 0.5335433500004001], [4, 2, 3, 0.2749558929936029], [3, 2, 0, 0.2676012150477618]]
2018_Apr_28_2008#True#False#20#female#25#9#1#2#1.0#8.0#[[1, 0, 5, 1.0236753710196353], [5, 2, 2, 0.3455304150120355]]
2018_Apr_28_2008#True#False#20#female#25#10#0#1#1.0#9.0#[[0, 1, 3, 1.0020973739447072], [3, 0, 5, 0.3884068580227904], [5, 2, 2, 0.5758993049967103], [2, 2, 4, 0.4202708689845167], [4, 2, 1, 0.3743637299630791]]
2018_Apr_28_2008#True#False#20#female#25#11#1#2#1.0#10.0#[[1, 0, 4, 0.23868979897815734], [4, 2, 3, 1.1364669309696183], [3, 0, 5, 0.5013522689696401], [5, 2, 2, 0.44423906097654253]]
2018_Apr_28_2008#True#False#20#female#25#12#2#0#1.0#11.0#[[2, 0, 5, 0.5368544980301522], [5, 2, 2, 0.518346160009969], [2, 2, 4, 0.5003257850185037], [4, 2, 3, 0.33939296897733584], [3, 0, 5, 0.4331638629664667], [5, 2, 3, 0.18645850801840425], [3, 1, 4, 0.23874349205289036], [4, 0, 5, 0.27234390599187464], [5, 0, 2, 0.264710227958858], [2, 0, 5, 0.7610539959860034], [5, 2, 4, 0.3251887899823487], [4, 2, 1, 0.3234754949808121], [1, 2, 5, 0.538000077009201], [5, 0, 4, 0.41543328401166946], [4, 2, 5, 0.25760993198491633], [5, 2, 4, 0.21099868405144662], [4, 2, 3, 0.2133569840225391], [3, 0, 4, 0.6399363319505937], [4, 0, 5, 0.5533071939717047], [5, 0, 4, 0.2861539170262404], [4, 0, 5, 0.38991218502633274], [5, 2, 3, 0.08940386399626732], [3, 2, 4, 0.25756970897782594], [4, 2, 3, 0.5947369440109469], [3, 0, 0, 0.3494502480025403]]
2018_Apr_28_2008#True#False#20#female#25#13#2#0#1.0#12.0#[[2, 2, 4, 0.7581462030066177], [4, 0, 1, 0.25877296400722116], [1, 0, 3, 0.5081373300054111], [3, 0, 5, 0.722857503045816], [5, 2, 2, 0.4888255069963634], [2, 2, 4, 0.39229119301307946], [4, 0, 1, 0.5160507180262357], [1, 2, 3, 0.20202520198654383], [3, 0, 0, 0.7813897239975631]]
2018_Apr_28_2008#True#False#20#female#25#14#0#1#1.0#13.0#[[0, 1, 3, 0.21244463097536936], [3, 0, 5, 0.3506976480130106], [5, 2, 2, 0.3959049569675699], [2, 2, 4, 0.374807927000802], [4, 2, 1, 0.45933673199033365]]
2018_Apr_28_2008#True#False#20#female#25#15#1#2#1.0#14.0#[[1, 0, 5, 0.22398775501642376], [5, 2, 4, 0.29031443898566067], [4, 2, 3, 0.4263405429664999], [3, 0, 5, 0.34049241698812693], [5, 2, 2, 0.38623710500542074]]
