TrialNumber#from#to#ran#order#trial_data
1#2#0#1.0#0.0#[[2, 2, 5], [5, 1, 3], [3, 1, 5], [5, 1, 3], [3, 0, 0]]
2#2#0#1.0#1.0#[[2, 1, 4], [4, 1, 3], [3, 0, 0]]
3#2#0#1.0#2.0#[[2, 1, 4], [4, 1, 3], [3, 0, 0]]
4#0#1#1.0#3.0#[[0, 1, 5], [5, 1, 3], [3, 0, 0], [0, 2, 4], [4, 1, 3], [3, 0, 0], [0, 2, 5], [5, 2, 2], [2, 0, 3], [3, 0, 0], [0, 1, 4], [4, 1, 3], [3, 1, 5], [5, 1, 2], [2, 2, 5], [5, 1, 3], [3, 1, 4], [4, 2, 1]]
5#1#2#1.0#4.0#[[1, 1, 3], [3, 1, 5], [5, 1, 2]]
6#0#1#1.0#5.0#[[0, 0, 3], [3, 0, 5], [5, 2, 2], [2, 1, 5], [5, 0, 2], [2, 0, 3], [3, 2, 4], [4, 1, 1]]
7#0#1#1.0#6.0#[[0, 0, 3], [3, 2, 4], [4, 1, 5], [5, 2, 2], [2, 1, 4], [4, 0, 3], [3, 0, 0], [0, 1, 4], [4, 1, 3], [3, 0, 0], [0, 1, 4], [4, 1, 3], [3, 1, 5], [5, 0, 4], [4, 1, 3], [3, 1, 5], [5, 1, 3], [3, 2, 0], [0, 1, 4], [4, 0, 5], [5, 2, 3], [3, 1, 5], [5, 0, 4], [4, 2, 1]]
8#2#0#1.0#7.0#[[2, 0, 3], [3, 0, 4], [4, 1, 3], [3, 0, 4], [4, 2, 1], [1, 1, 3], [3, 0, 0]]
9#2#0#1.0#8.0#[[2, 1, 4], [4, 2, 5], [5, 1, 3], [3, 0, 0]]
10#0#1#1.0#9.0#[[0, 2, 5], [5, 2, 2], [2, 2, 4], [4, 2, 1]]
11#2#0#1.0#10.0#[[2, 1, 4], [4, 0, 5], [5, 1, 2], [2, 1, 3], [3, 0, 0]]
12#1#2#1.0#11.0#[[1, 0, 3], [3, 2, 4], [4, 2, 3], [3, 2, 4], [4, 0, 1], [1, 2, 5], [5, 1, 3], [3, 1, 5], [5, 1, 2]]
13#0#1#1.0#12.0#[[0, 1, 4], [4, 0, 1]]
14#1#2#1.0#13.0#[[1, 0, 3], [3, 1, 4], [4, 0, 5], [5, 1, 3], [3, 2, 4], [4, 2, 1], [1, 2, 4], [4, 0, 5], [5, 1, 3], [3, 0, 0], [0, 2, 5], [5, 1, 4], [4, 2, 1], [1, 0, 4], [4, 1, 3], [3, 0, 0], [0, 2, 3], [3, 2, 0], [0, 2, 5], [5, 0, 4], [4, 2, 3], [3, 2, 0], [0, 2, 5], [5, 0, 4], [4, 0, 1], [1, 2, 5], [5, 1, 3], [3, 0, 0], [0, 1, 5], [5, 2, 2]]
15#0#1#1.0#14.0#[[0, 2, 4], [4, 1, 3], [3, 1, 5], [5, 2, 2], [2, 0, 3], [3, 0, 5], [5, 1, 3], [3, 1, 4], [4, 0, 1]]
16#1#2#1.0#15.0#[[1, 1, 5], [5, 0, 4], [4, 0, 5], [5, 1, 3], [3, 0, 0], [0, 0, 3], [3, 2, 4], [4, 0, 5], [5, 1, 4], [4, 0, 1], [1, 2, 4], [4, 2, 1], [1, 0, 4], [4, 2, 1], [1, 2, 4], [4, 1, 3], [3, 0, 5], [5, 1, 3], [3, 2, 4], [4, 0, 5], [5, 1, 3], [3, 2, 0], [0, 1, 4], [4, 2, 1], [1, 0, 4], [4, 0, 5], [5, 1, 3], [3, 0, 0], [0, 2, 5], [5, 1, 3], [3, 0, 0], [0, 2, 5], [5, 0, 2]]
17#2#0#1.0#16.0#[[2, 1, 4], [4, 0, 5], [5, 1, 4], [4, 1, 3], [3, 0, 0]]
18#0#1#1.0#17.0#[[0, 1, 3], [3, 1, 5], [5, 0, 4], [4, 0, 3], [3, 0, 0], [0, 2, 5], [5, 2, 2], [2, 1, 4], [4, 0, 5], [5, 1, 3], [3, 0, 0], [0, 0, 3], [3, 1, 5], [5, 2, 2], [2, 2, 5], [5, 2, 3], [3, 2, 4], [4, 0, 5], [5, 2, 2], [2, 2, 5], [5, 0, 4], [4, 0, 5], [5, 0, 3], [3, 1, 4], [4, 2, 1]]
19#2#0#1.0#18.0#[[2, 2, 5], [5, 1, 3], [3, 0, 0]]
20#2#0#1.0#19.0#[[2, 2, 5], [5, 1, 2], [2, 1, 4], [4, 1, 1], [1, 2, 5], [5, 1, 3], [3, 0, 0]]
21#2#0#1.0#20.0#[[2, 2, 5], [5, 2, 4], [4, 2, 1], [1, 1, 3], [3, 0, 0]]
22#0#1#1.0#21.0#[[0, 2, 5], [5, 2, 2], [2, 1, 3], [3, 1, 5], [5, 2, 2], [2, 2, 5], [5, 1, 3], [3, 1, 4], [4, 0, 3], [3, 1, 5], [5, 0, 4], [4, 2, 1]]
23#1#2#1.0#22.0#[[1, 0, 4], [4, 0, 3], [3, 1, 4], [4, 1, 3], [3, 0, 0], [0, 2, 3], [3, 0, 0], [0, 2, 5], [5, 0, 4], [4, 2, 1], [1, 2, 3], [3, 2, 4], [4, 2, 1], [1, 2, 3], [3, 0, 0], [0, 1, 4], [4, 2, 1], [1, 2, 5], [5, 2, 2]]
24#2#0#1.0#23.0#[[2, 2, 5], [5, 1, 3], [3, 0, 0]]
25#0#1#1.0#24.0#[[0, 1, 4], [4, 2, 1]]
26#1#2#1.0#25.0#[[1, 2, 5], [5, 0, 2]]
27#0#1#1.0#26.0#[[0, 1, 4], [4, 2, 1]]
28#0#1#1.0#27.0#[[0, 1, 5], [5, 1, 3], [3, 2, 4], [4, 2, 1]]
29#0#1#1.0#28.0#[[0, 1, 4], [4, 2, 3], [3, 0, 0], [0, 1, 4], [4, 2, 5], [5, 2, 2], [2, 2, 5], [5, 2, 2], [2, 1, 4], [4, 2, 1]]
30#1#2#1.0#29.0#[[1, 0, 4], [4, 0, 5], [5, 1, 3], [3, 2, 4], [4, 1, 3], [3, 0, 0], [0, 1, 4], [4, 2, 1], [1, 1, 3], [3, 0, 0], [0, 1, 4], [4, 0, 5], [5, 0, 4], [4, 2, 1], [1, 1, 3], [3, 2, 5], [5, 0, 4], [4, 0, 5], [5, 0, 4], [4, 0, 5], [5, 2, 2]]
31#2#0#1.0#30.0#[[2, 0, 3], [3, 0, 0]]
32#2#0#1.0#31.0#[[2, 2, 5], [5, 1, 3], [3, 0, 0]]
33#0#1#1.0#32.0#[[0, 1, 4], [4, 2, 1]]
34#2#0#1.0#33.0#[[2, 2, 5], [5, 1, 3], [3, 0, 5], [5, 1, 3], [3, 0, 4], [4, 1, 5], [5, 1, 3], [3, 1, 0]]
35#2#0#1.0#34.0#[[2, 0, 5], [5, 1, 2], [2, 2, 5], [5, 1, 3], [3, 0, 4], [4, 1, 3], [3, 0, 4], [4, 2, 3], [3, 0, 0]]
36#0#1#1.0#35.0#[[0, 1, 4], [4, 2, 1]]
37#1#2#1.0#36.0#[[1, 2, 5], [5, 0, 4], [4, 2, 1], [1, 2, 5], [5, 0, 4], [4, 0, 1], [1, 1, 3], [3, 2, 4], [4, 2, 1], [1, 1, 3], [3, 1, 5], [5, 0, 4], [4, 0, 5], [5, 1, 3], [3, 1, 5], [5, 0, 3], [3, 1, 5], [5, 2, 2]]
38#2#0#1.0#37.0#[[2, 2, 3], [3, 0, 5], [5, 1, 3], [3, 0, 5], [5, 1, 3], [3, 0, 0]]
39#2#0#1.0#38.0#[[2, 2, 3], [3, 1, 0]]
40#0#1#1.0#39.0#[[0, 1, 4], [4, 2, 1]]
